,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10049,9917,129,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,708914,343005,340277,25632,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,11,9,0,20,1,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319981,2305184,14731,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,95927021,44623754,47444789,3858478,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,19,270,2568,2857,11,6,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64508,64209,296,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,1708038,911183,764041,32814,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,45,88,15,148,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724237,716241,7986,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,45400765,24214479,20712777,473509,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,709,921,700,2330,0,4,0,,,1332900000,Assam,34293000
4,Bihar,830834,818503,12256,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,132863548,70780623,60162013,1920912,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,4508,19380,8271,32159,11,5,0,,,1332900000,Bihar,119520000
5,Chandigarh,92539,91241,1165,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,2181362,1176108,956806,48448,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,55,346,89,490,24,15,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152499,1138397,14034,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,39611171,20677590,18377337,556244,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,820,6101,461,7382,7,3,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,1411693,776582,621859,13252,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,1,3,0,4,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1908730,1881096,26212,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,34379114,18068148,15125552,1185414,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,891,2246,6325,9462,343,388,0,,,1332900000,Delhi,19814000
9,Goa,246023,241929,3832,2022-06-06,TT,43181335,524701,42630852,2022-06-06 12:20:52.373818,852901546,2022-06-05 00:00:00,278059,1940217719,1012212147,892764660,35240912,2765732,1433153,1279319,53260,https://www.icmr.gov.in/,4518,9,2779,71085,231875,45697,348657,161,458,2160,2779,41,12,0,,,1332900000,Goa,1540000
