,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-08-25,KA,Bagalkote,,,,41148,369,40747,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
1,2022-08-25,KA,Ballari,,,,116969,1777,114969,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
2,2022-08-25,KA,Belagavi,,,,101485,1006,100365,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
3,2022-08-25,KA,Bengaluru Rural,,,,80101,910,79095,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
4,2022-08-25,KA,Bengaluru Urban,,,,1861478,16981,1838560,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
5,2022-08-25,KA,Bidar,,,,30019,420,29590,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
6,2022-08-25,KA,Chamarajanagara,,,,44068,527,43462,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
7,2022-08-25,KA,Chikkaballapura,,,,55940,462,55423,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
8,2022-08-25,KA,Chikkamagaluru,,,,57729,407,57232,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
9,2022-08-25,KA,Chitradurga,,,,46511,240,46256,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
10,2022-08-25,KA,Dakshina Kannada,,,,136579,1849,134649,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
11,2022-08-25,KA,Davanagere,,,,58074,626,57388,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
12,2022-08-25,KA,Dharwad,,,,85905,1401,84416,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
13,2022-08-25,KA,Gadag,,,,30677,338,30336,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
14,2022-08-25,KA,Hassan,,,,145137,1308,143591,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
15,2022-08-25,KA,Haveri,,,,27116,672,26420,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
16,2022-08-25,KA,Kalaburagi,,,,77340,885,76341,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
17,2022-08-25,KA,Kodagu,,,,49967,352,49424,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
18,2022-08-25,KA,Kolar,,,,63796,667,63058,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
19,2022-08-25,KA,Koppal,,,,41524,543,40966,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
20,2022-08-25,KA,Mandya,,,,102183,711,101384,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
21,2022-08-25,KA,Mysuru,,,,232372,2564,229263,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
22,2022-08-25,KA,Other State,,,,36,3,33,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
23,2022-08-25,KA,Raichur,,,,46096,369,45621,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
24,2022-08-25,KA,Ramanagara,,,,30282,347,29823,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
25,2022-08-25,KA,Shivamogga,,,,84033,1133,82731,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
26,2022-08-25,KA,Tumakuru,,,,160583,1220,159291,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
27,2022-08-25,KA,Udupi,,,,96059,547,95479,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
28,2022-08-25,KA,Uttara Kannada,,,,71714,814,70849,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
29,2022-08-25,KA,Vijayapura,,,,41168,522,40625,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
30,2022-08-25,KA,Yadgir,,,,30016,212,29794,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
31,2022-08-25,KA,Unknown,,,,0.0,42.0,0.0,,2022-08-26 11:55:25.767037,,,,4046105,40224,3997181,68491097,0,0
