"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20179","19896","16","267"
"2","Chengalpattu","250633","247547","428","2658"
"3","Chennai","786055","774320","2666","9069"
"4","Coimbatore","337710","334436","656","2618"
"5","Cuddalore","75425","74394","136","895"
"6","Dharmapuri","36659","36322","54","283"
"7","Dindigul","38588","37830","93","665"
"8","Erode","135054","133988","332","734"
"9","Kallakurichi","36891","36663","13","215"
"10","Kancheepuram","97595","96230","63","1302"
"11","Kanyakumari","88957","87719","153","1085"
"12","Karur","30114","29696","46","372"
"13","Krishnagiri","61281","60615","295","371"
"14","Madurai","92739","91407","96","1236"
"15","Mayiladuthurai","27134","26694","110","330"
"16","Nagapattinam","25854","25443","36","375"
"17","Namakkal","69277","68620","123","534"
"18","Nilgiris","42681","42435","20","226"
"19","Perambalur","14876","14585","42","249"
"20","Pudukottai","35110","34649","35","426"
"21","Ramanathapuram","24963","24584","11","368"
"22","Ranipet","55826","54984","55","787"
"23","Salem","130372","128325","285","1762"
"24","Sivagangai","24872","24587","66","219"
"25","Tenkasi","33776","33223","63","490"
"26","Thanjavur","93282","92127","115","1040"
"27","Theni","51732","51153","46","533"
"28","Thirupathur","35946","35288","25","633"
"29","Thiruvallur","152576","150553","83","1940"
"30","Thiruvannamalai","67988","67280","23","685"
"31","Thiruvarur","48837","48297","67","473"
"32","Thoothukudi","66961","66459","54","448"
"33","Tirunelveli","65517","64932","140","445"
"34","Tiruppur","131312","130108","152","1052"
"35","Trichy","97489","96213","115","1161"
"36","Vellore","57894","56687","44","1163"
"37","Villupuram","55955","55529","59","367"
"38","Virudhunagar","59078","58461","62","555"
"39","Airport Surveillance 
(International)","1387","1382","4","1"
"40","Airport Surveillance 
(Domestic)","1158","1151","6","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,60,161","35,15,240","6,888","38,033"
