,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Amritsar,1,0,1,,485,700,0,7,9.0,0.0,4.0,,17433.0,37654.0,0,2490891,,,,47448,1599,45842,,1421739,710913,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
1,1,1,1,1,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Barnala,1,0,0,,86,313,0,1,2.0,0.0,0.0,,1414.0,8237.0,0,596294,,,,5958,244,5705,,356381,161281,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
2,2,2,2,2,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Bathinda,1,0,0,,77,302,0,15,7.0,0.0,23.0,,6760.0,19616.0,0,1388859,,,,41816,1047,40755,,667110,294520,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
3,3,3,3,3,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Faridkot,2,0,0,,72,318,0,6,5.0,1.0,6.0,,2780.0,11151.0,0,618008,,,,13958,320,13632,,347967,184691,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
4,4,4,4,4,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Fatehgarh Sahib,0,0,1,,231,903,0,1,2.0,1.0,1.0,,3689.0,16257.0,0,599814,,,,8908,337,8569,,369189,188232,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
5,5,5,5,5,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Fazilka,4,0,0,,405,1048,0,1,4.0,0.0,0.0,,11027.0,25060.0,0,1180483,,,,20287,530,19752,,556107,249299,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
6,6,6,6,6,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Ferozepur,1,0,0,,112,319,0,33,11.0,0.0,72.0,,4723.0,15800.0,0,2026831,,,,14479,504,13962,,507799,203370,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
7,7,7,7,7,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Gurdaspur,1,0,2,,75,201,0,5,2.0,0.0,7.0,,9888.0,20708.0,0,2299026,,,,22416,803,21608,,965432,627971,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
8,8,8,8,8,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Hoshiarpur,7,0,5,,53,158,0,30,24.0,1.0,29.0,,3088.0,14186.0,0,1582793,,,,31008,996,29977,,1037996,713930,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
9,9,9,9,9,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Jalandhar,5,1,1,,128,527,0,32,19.0,1.0,14.0,,6339.0,33407.0,0,2181753,,,,63549,1501,62020,,1492627,928269,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
10,10,10,10,10,2021-12-19,PB,45,1,31,22962,3256,9774,0,248,223.0,10.0,279.0,169654.0,118057.0,414398.0,0.0,Kapurthala,5,0,0,,60,442,0,3,19.0,0.0,3.0,,2579.0,14549.0,0,817668,,,,17896,556,17316,,493777,286828,0,0,2022-01-03T00:03:19.071000+05:30,29859000,,,,603962,16629,587014,16630905,16925056,8801971,0,0,0.0,0
