"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","26","30","66297","0","4548","70839","4"
"Bageshwar","14","18","36366","0","2096","38458","4"
"Chamoli","42","23","50088","1","3232","53318","18"
"Champawat","1","1","62740","0","1915","64652","0"
"Dehradun","417","381","383320","33","33863","417048","3"
"Haridwar","161","186","312972","7","13268","326210","13"
"Nainital","235","217","93420","6","11470","104820","12"
"Pauri Garhwal","325","342","98573","0","5299","103865","45"
"Pithoragarh","26","26","43085","0","2565","45638","0"
"Rudraprayag","16","15","28193","1","2717","30910","0"
"Tehri Garhwal","54","27","39716","0","2398","42107","27"
"US Nagar","441","243","142573","1","8859","151408","21"
"Uttarkashi","66","185","43581","3","1706","45285","3"
"Total","1824","1694","1400924","52","93936","1494558","150"
