,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-30,AR,Anjaw,,,,1068,3,1065,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
1,2021-12-30,AR,Changlang,,,,3809,22,3787,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
2,2021-12-30,AR,Upper Dibang Valley,,,,337,2,335,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
3,2021-12-30,AR,East Kameng,,,,1094,0,1094,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
4,2021-12-30,AR,East Siang,,,,3223,17,3206,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
5,2021-12-30,AR,Kamle,,,,512,0,512,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
6,2021-12-30,AR,Kra Daadi,,,,270,0,270,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
7,2021-12-30,AR,Kurung Kumey,,,,511,1,510,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
8,2021-12-30,AR,Lepa Rada,,,,876,3,873,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
9,2021-12-30,AR,Lohit,,,,2891,26,2863,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
10,2021-12-30,AR,Longding,,,,752,2,750,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
11,2021-12-30,AR,Lower Dibang Valley,,,,2438,11,2427,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
12,2021-12-30,AR,Lower Siang,,,,738,8,730,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
13,2021-12-30,AR,Lower Subansiri,,,,3040,15,3025,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
14,2021-12-30,AR,Namsai,,,,2137,17,2117,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
15,2021-12-30,AR,Pakke Kessang,,,,453,0,453,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
16,2021-12-30,AR,Papum Pare,,,,18370,98,18259,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
17,2021-12-30,AR,Shi Yomi,,,,267,0,267,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
18,2021-12-30,AR,Siang,,,,415,3,412,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
19,2021-12-30,AR,Tawang,,,,2605,20,2584,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
20,2021-12-30,AR,Tirap,,,,1109,5,1104,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
21,2021-12-30,AR,Upper Siang,,,,1019,1,1018,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
22,2021-12-30,AR,Upper Subansiri,,,,1959,6,1953,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
23,2021-12-30,AR,West Kameng,,,,3581,14,3565,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
24,2021-12-30,AR,West Siang,,,,1865,6,1859,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
25,2021-12-30,AR,Unknown,,,,0,0,0,,2021-12-31 23:55:28.277029,,,,55339,280,55038,1192900
