"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","17466","16780","421","265"
"2","Chengalpattu","201478","181930","16985","2563"
"3","Chennai","660496","590057","61691","8748"
"4","Coimbatore","269050","254920","11594","2536"
"5","Cuddalore","67096","64156","2063","877"
"6","Dharmapuri","30319","29040","998","281"
"7","Dindigul","34134","32935","547","652"
"8","Erode","112283","108201","3366","716"
"9","Kallakurichi","32932","31739","983","210"
"10","Kancheepuram","83781","77385","5119","1277"
"11","Kanyakumari","68960","63306","4586","1068"
"12","Karur","25795","24802","625","368"
"13","Krishnagiri","46823","44382","2079","362"
"14","Madurai","81636","76270","4170","1196"
"15","Mayiladuthurai","24117","23285","511","321"
"16","Nagapattinam","22103","21227","514","362"
"17","Namakkal","56698","54553","1623","522"
"18","Nilgiris","36478","34682","1575","221"
"19","Perambalur","13015","12204","564","247"
"20","Pudukottai","30953","30092","440","421"
"21","Ramanathapuram","21806","20663","782","361"
"22","Ranipet","47187","43880","2526","781"
"23","Salem","106768","101848","3187","1733"
"24","Sivagangai","21391","20624","554","213"
"25","Tenkasi","28308","27163","659","486"
"26","Thanjavur","79797","76189","2597","1011"
"27","Theni","45233","43374","1335","524"
"28","Thirupathur","31047","29272","1147","628"
"29","Thiruvallur","133401","123664","7854","1883"
"30","Thiruvannamalai","58180","55329","2175","676"
"31","Thiruvarur","43025","41819","742","464"
"32","Thoothukudi","59897","57449","2026","422"
"33","Tirunelveli","53579","50332","2808","439"
"34","Tiruppur","103523","99057","3433","1033"
"35","Trichy","83887","79337","3440","1110"
"36","Vellore","54514","51183","2181","1150"
"37","Villupuram","47746","46316","1071","359"
"38","Virudhunagar","49618","46908","2160","550"
"39","Airport Surveillance 
(International)","1202","1168","33","1"
"40","Airport Surveillance 
(Domestic)","1104","1096","7","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","29,87,254","27,89,045","1,61,171","37,038"
