"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","16929","16649","16","264"
"2","Chengalpattu","174022","170856","632","2534"
"3","Chennai","558511","548722","1175","8614"
"4","Coimbatore","250681","246926","1284","2471"
"5","Cuddalore","64421","63475","74","872"
"6","Dharmapuri","28845","28463","103","279"
"7","Dindigul","33253","32553","49","651"
"8","Erode","106549","105080","770","699"
"9","Kallakurichi","31566","31330","26","210"
"10","Kancheepuram","75674","74196","213","1265"
"11","Kanyakumari","62820","61661","102","1057"
"12","Karur","24672","24134","176","362"
"13","Krishnagiri","43879","43434","92","353"
"14","Madurai","75546","74273","90","1183"
"15","Mayiladuthurai","23379","23032","29","318"
"16","Nagapattinam","21356","20924","75","357"
"17","Namakkal","53674","52670","495","509"
"18","Nilgiris","34142","33758","168","216"
"19","Perambalur","12109","11851","13","245"
"20","Pudukottai","30339","29893","28","418"
"21","Ramanathapuram","20637","20258","20","359"
"22","Ranipet","43579","42758","46","775"
"23","Salem","101520","99300","510","1710"
"24","Sivagangai","20415","20148","57","210"
"25","Tenkasi","27394","26901","7","486"
"26","Thanjavur","76154","74970","186","998"
"27","Theni","43609","43076","12","521"
"28","Thirupathur","29396","28746","23","627"
"29","Thiruvallur","120312","118164","298","1850"
"30","Thiruvannamalai","55209","54492","47","670"
"31","Thiruvarur","41893","41351","83","459"
"32","Thoothukudi","56504","56062","31","411"
"33","Tirunelveli","49670","49164","73","433"
"34","Tiruppur","97388","95783","605","1000"
"35","Trichy","78520","77204","232","1084"
"36","Vellore","50244","48947","156","1141"
"37","Villupuram","46032","45627","48","357"
"38","Virudhunagar","46403","45831","23","549"
"39","Airport Surveillance 
(International)","1033","1029","3","1"
"40","Airport Surveillance 
(Domestic)","1085","1084","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","27,29,792","26,85,203","8,070","36,519"
