"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4513","4127","0","4","382"
"Bageshwar","2088","2001","1","0","86"
"Chamoli","3200","3088","3","3","106"
"Champawat","1910","1888","1","1","20"
"Dehradun","32958","32351","67","174","366"
"Haridwar","13095","12822","14","25","234"
"Nainital","11323","11246","10","29","38"
"Pauri Garhwal","5266","4279","1","18","968"
"Pithoragarh","2559","2420","0","4","135"
"Rudraprayag","2702","2574","0","2","126"
"Tehri Garhwal","2352","2021","0","5","326"
"U.S. Nagar","8787","8510","3","5","269"
"Uttarkashi","1641","1466","2","5","168"
"Total","92394","88793","102","275","3224"
