"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","64","82","62106","0","4513","66613","16"
"Bageshwar","0","2","33977","0","2088","36061","0"
"Chamoli","71","59","46680","0","3200","49878","37"
"Champawat","249","101","60103","0","1910","62010","76"
"Dehradun","471","546","359847","6","32958","392670","89"
"Haridwar","199","183","303098","0","13095","316163","33"
"Nainital","261","256","79004","1","11323","90257","28"
"Pauri Garhwal","161","130","91798","0","5266","97057","61"
"Pithoragarh","32","12","39510","0","2559","42057","43"
"Rudraprayag","11","10","26586","0","2702","29288","14"
"Tehri Garhwal","86","56","33552","0","2352","35897","21"
"US Nagar","692","155","131584","1","8787","140347","70"
"Uttarkashi","94","46","36663","0","1641","38302","31"
"Total","2391","1638","1304508","8","92394","1396600","519"
