,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10033,9902,129,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,671924,337600,323861,10463,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,752,165,119,1036,1,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319509,2304465,14730,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,91304410,44417512,45200743,1686155,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,40407,81699,16683,138789,5,37,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64484,64188,296,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,1659144,896014,737503,25627,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,594,350,121,1065,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724196,716201,6639,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,44037926,23597525,20145529,294872,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,16235,13521,1730,31486,0,2,0,,,1332900000,Assam,34293000
4,Bihar,830464,818178,12256,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,124670190,68182515,55606200,881475,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,188085,76389,5890,270364,5,7,0,,,1332900000,Bihar,119520000
5,Chandigarh,91914,90728,1165,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,2064432,1132701,904210,27521,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,570,689,195,1454,3,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152111,1137927,14034,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,37975343,19987872,17555101,432370,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,23158,13038,1961,38157,27,24,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,1382098,770030,603167,8901,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,248,208,107,563,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1864734,1838140,26151,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,32544453,17759015,14295670,489768,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,41622,24070,4510,70202,95,96,0,,,1332900000,Delhi,19814000
9,Goa,245285,241428,3830,2022-03-30,TT,43023215,521101,42487410,2022-03-30 12:40:07.347255,788556935,2022-03-29 00:00:00,624022,1837256576,986376780,829308256,21571540,2678861,1410419,1235909,32533,https://www.icmr.gov.in/,1233,31,1876,144381,1166225,1625997,2936603,803,386,134,1323,5,7,0,,,1332900000,Goa,1540000
