,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-03-30,TT,Andaman and Nicobar Islands,,,,10033,129,9902,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
1,2022-03-30,TT,Andhra Pradesh,,,,2319509,14730,2304465,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
2,2022-03-30,TT,Arunachal Pradesh,,,,64484,296,64188,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
3,2022-03-30,TT,Assam,,,,724196,6639,716201,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
4,2022-03-30,TT,Bihar,,,,830464,12256,818178,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
5,2022-03-30,TT,Chandigarh,,,,91914,1165,90728,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
6,2022-03-30,TT,Chhattisgarh,,,,1152111,14034,1137927,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
7,2022-03-30,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11441,4,11437,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
8,2022-03-30,TT,Delhi,,,,1864734,26151,1838140,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
9,2022-03-30,TT,Goa,,,,245285,3830,241428,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
10,2022-03-30,TT,Gujarat,,,,1223884,10942,1212792,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
11,2022-03-30,TT,Haryana,,,,985121,10616,974166,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
12,2022-03-30,TT,Himachal Pradesh,,,,284504,4133,280207,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
13,2022-03-30,TT,Jammu and Kashmir,,,,453690,4750,448798,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
14,2022-03-30,TT,Jharkhand,,,,435137,5315,429758,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
15,2022-03-30,TT,Karnataka,,,,3945401,40052,3903651,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
16,2022-03-30,TT,Kerala,,,,6531816,67844,6459585,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
17,2022-03-30,TT,Ladakh,,,,28222,228,27982,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
18,2022-03-30,TT,Lakshadweep,,,,11402,52,11350,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
19,2022-03-30,TT,Maharashtra,,,,7873722,147780,7724982,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
20,2022-03-30,TT,Manipur,,,,137087,2120,134931,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
21,2022-03-30,TT,Meghalaya,,,,93759,1593,92136,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
22,2022-03-30,TT,Mizoram,,,,224261,684,222476,,,2022-03-30 23:55:31.612021,,,,43023215,521101,42487410,788556935,1838241743
