TT|2022-09-26 07:55:10.681861|GetSource|ERR|File Not Found
TT|2022-09-26 09:55:10.950964|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-26 09:55:23.732165|ExtractFromHTML|OK|COMPLETED
TT|2022-09-26 11:55:12.030069|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-26 11:55:29.086716|ExtractFromHTML|OK|COMPLETED
TT|2022-09-26 19:55:10.877989|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-26 19:57:38.789753|ExtractFromHTML|OK|COMPLETED
TT|2022-09-26 20:55:11.930833|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-26 20:55:31.079460|ExtractFromHTML|OK|COMPLETED
TT|2022-09-26 21:55:11.590016|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-26 21:55:33.003549|ExtractFromHTML|OK|COMPLETED
TT|2022-09-26 22:55:11.159060|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-26 22:57:35.279134|ExtractFromHTML|OK|COMPLETED
TT|2022-09-26 23:55:09.742843|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-26 23:55:25.859182|ExtractFromHTML|OK|COMPLETED
TT|2022-09-27 07:55:10.448294|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
