,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-05-24,HP,Bilaspur,,,,18241,95,18140,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
1,2022-05-24,HP,Chamba,,,,16138,171,15963,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
2,2022-05-24,HP,Hamirpur,,,,23356,330,23019,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
3,2022-05-24,HP,Kangra,,,,63866,1246,62600,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
4,2022-05-24,HP,Kinnaur,,,,4451,41,4410,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
5,2022-05-24,HP,Kullu,,,,11969,162,11804,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
6,2022-05-24,HP,Lahaul and Spiti,,,,3161,18,3143,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
7,2022-05-24,HP,Mandi,,,,38850,502,38342,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
8,2022-05-24,HP,Shimla,,,,35746,716,35019,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
9,2022-05-24,HP,Sirmaur,,,,19868,221,19645,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
10,2022-05-24,HP,Solan,,,,30653,336,30310,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
11,2022-05-24,HP,Una,,,,18715,279,18433,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
12,2022-05-24,HP,Unknown,,,,0,19,0,,2022-05-25 11:55:23.457728,,,,285014,4136,280828,,0,0
