Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-24,GJ,Ahmedabad,238312,3411,234875,2556492.0,5914278,3270030,9184308,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Amreli,10810,102,10708,212265.0,921916,512572,1434488,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Anand,9631,49,9580,171851.0,1438853,889129,2327982,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Aravalli,5186,78,5108,122182.0,716525,490160,1206685,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Banaskantha,13631,162,13469,218527.0,2124412,1074916,3199328,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Bharuch,11426,118,11308,156057.0,1196317,623816,1820133,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Bhavnagar,21446,301,21143,392834.0,1660931,904723,2565654,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Botad,2218,42,2176,98559.0,377303,214456,591759,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Chhota Udaipur,3395,38,3357,93838.0,634996,400237,1035233,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Dahod,9955,38,9917,218259.0,1498426,578271,2076697,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Dang,866,18,848,31921.0,152194,55536,207730,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Devbhumi Dwarka,4175,82,4093,80424.0,499835,284847,784682,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Gandhinagar,20754,205,20549,292598.0,1170087,669875,1839962,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Gir Somnath,8568,67,8497,121948.0,836700,348126,1184826,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Jamnagar,34973,478,34491,307911.0,1102407,616792,1719199,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Junagadh,20499,272,20224,199699.0,1313819,661494,1975313,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Kheda,10439,48,10390,218140.0,1442676,819904,2262580,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Kutch,12626,145,12473,267060.0,1404003,630570,2034573,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Mahisagar,8194,72,8122,122796.0,815532,443003,1258535,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Mehsana,24419,177,24241,229904.0,1398263,821419,2219682,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Morbi,6502,87,6415,157321.0,664050,288543,952593,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Narmada,5955,15,5938,76134.0,412714,265794,678508,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Navsari,7210,24,7168,129099.0,946821,618389,1565210,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Other State,162,3,159,108.0,,,,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Panchmahal,11770,70,11700,160981.0,1097816,581171,1678987,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Patan,11624,129,11495,169059.0,847093,495693,1342786,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Porbandar,3486,19,3467,97912.0,418224,243314,661538,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Rajkot,57969,725,57236,731251.0,2209601,1201466,3411067,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Sabarkantha,9316,157,9159,182090.0,996285,550916,1547201,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Surat,143836,1955,141855,1938229.0,4746811,2414018,7160829,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Surendranagar,8121,136,7985,201153.0,1095204,636136,1731340,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Tapi,4441,24,4417,92524.0,524335,279888,804223,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Vadodara,78123,788,77321,695670.0,2596051,1758487,4354538,826418,10087,816167,30599574.0,44400001,24311936,68711937
2021-10-24,GJ,Valsad,6380,52,6283,155380.0,1225523,668245,1893768,826418,10087,816167,30599574.0,44400001,24311936,68711937
