Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Gir Somnath,0,0,0,251376,1005,20,0,0,0,0,0,0,0,1217477,2021-12-08 10:34:48.174163,,,8568,67,8497,373324,836700,348126,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1184826.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Jamnagar,0,0,0,565385,550,1528,0,0,0,0,0,0,0,2159130,2021-12-08 10:34:48.174163,,,34973,478,34491,873296,1102407,616792,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1719199.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Junagadh,0,0,0,599414,105,2640,0,0,0,0,0,0,0,2742291,2021-12-08 10:34:48.174163,,,20499,272,20224,799113,1313819,661494,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1975313.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Kutch,0,0,0,551862,42,284,0,0,0,0,0,0,0,2090313,2021-12-08 10:34:48.174163,,,12626,145,12473,818922,1404003,630570,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,2034573.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Kheda,0,0,0,405096,318,1528,0,0,0,0,0,0,0,2298934,2021-12-08 10:34:48.174163,,,10439,48,10390,623236,1442676,819904,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,2262580.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Mahisagar,0,0,0,256440,2,511,0,0,0,0,0,0,0,994624,2021-12-08 10:34:48.174163,,,8194,72,8122,379236,815532,443003,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1258535.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Mehsana,0,0,0,442653,117,973,0,0,0,0,0,0,0,2027727,2021-12-08 10:34:48.174163,,,24419,177,24241,672557,1398263,821419,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,2219682.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Morbi,0,0,0,213286,66,172,0,0,0,0,0,0,0,960329,2021-12-08 10:34:48.174163,,,6502,87,6415,370607,664050,288543,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,952593.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Narmada,0,0,0,195535,2,7,0,0,0,0,0,0,0,590379,2021-12-08 10:34:48.174163,,,5955,15,5938,271669,412714,265794,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,678508.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Navsari,2,0,1,306477,101,1322,0,0,0,0,0,0,0,1330711,2021-12-08 10:34:48.174163,,,7210,24,7168,435576,946821,618389,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1565210.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Panchmahal,0,0,0,388921,84,765,0,0,0,0,0,0,0,2388267,2021-12-08 10:34:48.174163,,,11770,70,11700,549902,1097816,581171,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1678987.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Patan,0,0,0,292634,93,558,0,0,0,0,0,0,0,1342746,2021-12-08 10:34:48.174163,,,11624,129,11495,461693,847093,495693,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1342786.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Porbandar,0,0,0,145867,80,919,0,0,0,0,0,0,0,586062,2021-12-08 10:34:48.174163,,,3486,19,3467,243779,418224,243314,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,661538.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Rajkot,0,0,0,1317658,83,334,0,0,0,0,0,0,0,3157676,2021-12-08 10:34:48.174163,,,57969,725,57236,2048909,2209601,1201466,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,3411067.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Sabarkantha,0,0,0,303900,147,1321,0,0,0,0,0,0,0,2427346,2021-12-08 10:34:48.174163,,,9316,157,9159,485990,996285,550916,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1547201.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Surat,4,0,2,4463199,3657,7889,0,0,0,0,0,0,0,4996391,2021-12-08 10:34:48.174163,,,143836,1955,141855,6401428,4746811,2414018,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,7160829.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Surendranagar,0,0,0,315495,68,989,0,0,0,0,0,0,0,1755873,2021-12-08 10:34:48.174163,,,8121,136,7985,516648,1095204,636136,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1731340.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Tapi,0,0,0,156501,18,189,0,0,0,0,0,0,0,806489,2021-12-08 10:34:48.174163,,,4441,24,4417,249025,524335,279888,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,804223.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Vadodara,3,0,3,1224674,4362,7835,0,0,0,0,0,0,0,3639775,2021-12-08 10:34:48.174163,,,78123,788,77321,1920344,2596051,1758487,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,4354538.0,0
2021-10-24,GJ,-146.0,-3.0,-139.0,32401.0,19480,54974,0,0,0,0,0,0,0,Valsad,6,0,7,342730,90,437,0,0,0,0,0,0,0,1703068,2021-12-08 10:34:48.174163,,,6380,52,6283,498110,1225523,668245,2021-12-08 10:34:48.172648,67936000,2021-12-08 10:34:48.174558,,,826256,10084,816008,30599574,44400001,24311936,68711937.0,74454.0,1893768.0,0
