Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-24,WB,Alipurduar,15558,102,15406,,911287,323876,1235163,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Bankura,36152,273,35706,,2024757,630057,2654814,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Birbhum,41021,286,40625,,1286629,479149,1765778,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Cooch Behar,29198,97,28967,,1321640,395449,1717089,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Dakshin Dinajpur,17778,169,17465,,1010095,341399,1351494,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Darjeeling,56954,538,56112,,1303407,595219,1898626,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Hooghly,85828,988,84153,,3093434,1238408,4331842,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Howrah,98239,1522,96094,,2698574,1158873,3857447,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Jalpaiguri,41880,566,41136,,1090171,346946,1437117,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Jhargram,12110,27,12024,,675436,192033,867469,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Kalimpong,7018,54,6922,,180200,113794,293994,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Kolkata,320698,5127,313593,,4747107,2833466,7580573,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Malda,33329,186,33070,,1801753,534521,2336274,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Murshidabad,33945,327,33565,,3331557,889887,4221444,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Nadia,73031,851,71728,,2547203,794993,3342196,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,North 24 Parganas,328191,4806,322136,,6311850,2479114,8790964,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Other State,66,3,63,,,,,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Paschim Bardhaman,57565,355,57035,,1695138,605644,2300782,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Paschim Medinipur,53400,506,52622,,2488118,811846,3299964,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Purba Bardhaman,41858,196,41412,,2335482,807787,3143269,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Purba Medinipur,63004,396,62429,,3488865,1327489,4816354,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Purulia,19402,113,19262,,1520830,451388,1972218,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,South 24 Parganas,100415,1331,98480,,4540454,1662842,6203296,1586455,19055,1559518,18928189,52381909,19687894,72069803
2021-10-24,WB,Uttar Dinajpur,19815,236,19513,,1211214,391496,1602710,1586455,19055,1559518,18928189,52381909,19687894,72069803
