Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-24,TN,Airport Quarantine,2112,2,2106,,,,,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Ariyalur,16819,260,16504,18285.0,456187,127477,583664,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Chengalpattu,171150,2501,167621,51771.0,1310937,565346,1876283,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Chennai,553792,8534,543608,2667777.0,4859075,2716430,7575505,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Coimbatore,245911,2401,242082,102107.0,2696231,1126097,3822328,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Cuddalore,63956,867,62865,36434.0,1477818,544665,2022483,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Dharmapuri,28315,273,27796,163803.0,757567,252748,1010315,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Dindigul,33041,644,32297,27800.0,1216874,436193,1653067,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Erode,103826,682,102263,66240.0,1354184,505900,1860084,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Kallakurichi,31298,210,30938,28314.0,673610,247735,921345,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Kancheepuram,74745,1256,73127,37505.0,649245,225821,875066,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Kanyakumari,62242,1048,61010,79600.0,1083156,399435,1482591,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Karur,23955,355,23433,17190.0,620254,256781,877035,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Krishnagiri,43436,347,42876,14284.0,1024608,370668,1395276,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Madurai,75116,1169,73731,97279.0,1473991,540640,2014631,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Mayiladuthurai,23239,316,22798,,,,,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Nagapattinam,20977,336,20440,20984.0,804833,266412,1071245,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Namakkal,51930,496,50856,24758.0,975136,368814,1343950,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Nilgiris,33442,209,32944,45839.0,500373,311859,812232,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Perambalur,12041,243,11763,7981.0,322565,119051,441616,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Pudukkottai,30108,414,29559,20835.0,816629,280578,1097207,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Railway Quarantine,428,0,428,,,,,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Ramanathapuram,20539,357,20103,23389.0,650712,247590,898302,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
2021-10-24,TN,Ranipet,43367,773,42484,20118.0,546474,160307,706781,2695216,36019,2646163,50300938.0,40489703,16040544,56530247
