Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-24,OR,Angul,43904,391,43486,172873.0,764649,268422,1033071,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Balangir,23393,126,23242,87867.0,940667,260094,1200761,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Balasore,40720,298,40309,9843.0,1272825,499004,1771829,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Bargarh,31108,335,30746,,776900,251938,1028838,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Bhadrak,26436,149,26221,258173.0,1011982,329739,1341721,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Boudh,12634,112,12484,496.0,252316,75543,327859,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Cuttack,94354,856,93100,5720.0,1359143,656561,2015704,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Deogarh,6512,50,6450,682.0,222279,58948,281227,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Dhenkanal,19846,243,19582,179477.0,720104,259532,979636,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Gajapati,9642,84,9544,715.0,284193,104593,388786,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Ganjam,33827,485,33324,750442.0,2187979,1585612,3773591,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Jagatsinghpur,27844,315,27432,46648.0,649399,247448,896847,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Jajpur,43660,172,43388,53956.0,1057009,345842,1402851,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Jharsuguda,23850,176,23663,1663.0,392336,174957,567293,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Kalahandi,24299,210,24081,1458.0,882971,277852,1160823,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Kandhamal,11537,83,11448,1516.0,371128,138418,509546,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Kendrapara,24798,251,24493,382732.0,887534,313557,1201091,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Kendujhar,20976,173,20795,474504.0,1061756,329823,1391579,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Khordha,173843,1544,170284,,2028913,1452679,3481592,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Koraput,19126,78,19024,1401.0,847762,363362,1211124,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Malkangiri,11665,49,11609,1841.0,378341,121784,500125,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Mayurbhanj,40718,281,40323,3307.0,1135983,377383,1513366,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Nabarangapur,23548,86,23459,162154.0,662388,170432,832820,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Nayagarh,23477,211,23237,1104.0,586467,200031,786498,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Nuapada,22888,84,22798,310.0,398857,114964,513821,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Puri,45363,458,44834,173340.0,1053479,482306,1535785,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Rayagada,20206,167,19965,578.0,543986,167862,711848,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Sambalpur,31563,240,31202,2007.0,760029,386592,1146621,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,State Pool,31710,0,31186,,,,,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Subarnapur,13182,61,13112,,410234,160299,570533,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
2021-10-24,OR,Sundargarh,61782,594,61096,,1102827,467841,1570668,1038411,8362,1025917,21520424.0,25004436,10643418,35647854
