Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Ariyalur,1,0,4,,2632.0,1879.0,0,0,0,0,0,0,0,752481,,,,16819,260,16504,,456187,127477,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,583664.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Chengalpattu,99,5,112,,2408.0,3268.0,0,0,0,0,0,0,0,2556244,,,,171150,2501,167621,,1310937,565346,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,1876283.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Chennai,141,0,165,,8191.0,14244.0,0,0,0,0,0,0,0,7100000,,,,553792,8534,543608,,4859075,2716430,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,7575505.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Coimbatore,129,1,149,,1147.0,4244.0,0,0,0,0,0,0,0,3472578,,,,245911,2401,242082,,2696231,1126097,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,3822328.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Cuddalore,21,0,25,,14223.0,10900.0,0,0,0,0,0,0,0,2600880,,,,63956,867,62865,,1477818,544665,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,2022483.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Dharmapuri,17,0,28,,1449.0,2413.0,0,0,0,0,0,0,0,1502900,,,,28315,273,27796,,757567,252748,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,1010315.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Dindigul,11,0,10,,1106.0,3762.0,0,0,0,0,0,0,0,2161367,,,,33041,644,32297,,1216874,436193,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,1653067.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Erode,64,1,62,,817.0,2111.0,0,0,0,0,0,0,0,2259608,,,,103826,682,102263,,1354184,505900,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,1860084.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Kallakurichi,7,0,14,,3935.0,8183.0,0,0,0,0,0,0,0,1370281,,,,31298,210,30938,,673610,247735,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,921345.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Kancheepuram,34,0,31,,1215.0,1557.0,0,0,0,0,0,0,0,1166401,,,,74745,1256,73127,,649245,225821,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,875066.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Kanyakumari,20,0,20,,532.0,1346.0,0,0,0,0,0,0,0,1863178,,,,62242,1048,61010,,1083156,399435,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,1482591.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Karur,21,0,12,,749.0,4469.0,0,0,0,0,0,0,0,1076588,,,,23955,355,23433,,620254,256781,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,877035.0,0
2021-10-24,TN,1127.0,15.0,1358.0,124177.0,107531,151469,0,0,0,0,0,0,0,Krishnagiri,17,0,27,,1788.0,3704.0,0,0,0,0,0,0,0,1883731,,,,43436,347,42876,,1024608,370668,2021-12-08T10:18:44.636559+05:30,75695000,,,,2695216,36019,2646163,50300938,40489703,16040544,56530247.0,259000.0,1395276.0,0
