Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-24,HR,Ambala,30148,509,29638,206003.0,869999,546314,1416313,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Bhiwani,22409,652,21757,176225.0,735085,292101,1027186,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Charkhi Dadri,5078,139,4937,58525.0,363658,250300,613958,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Faridabad,99884,716,99150,504970.0,1641425,810841,2452266,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Fatehabad,17875,481,17394,27456.0,572746,194305,767051,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Gurugram,181373,922,180406,742619.0,2172893,1329053,3501946,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Hisar,53993,1136,52857,322039.0,988392,319798,1308190,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Jhajjar,18848,328,18514,186853.0,676282,273897,950179,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Jind,21208,533,20675,11157.0,691207,229197,920404,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Kaithal,11244,346,10896,11687.0,610985,205603,816588,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Karnal,40036,552,39484,185147.0,992011,428548,1420559,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Kurukshetra,22146,357,21788,198881.0,606316,238603,844919,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Mahendragarh,21689,155,21534,143253.0,571670,254279,825949,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Nuh,5014,123,4890,93389.0,343610,74292,417902,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Palwal,11025,153,10872,139809.0,601316,212290,813606,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Panchkula,30760,378,30367,118725.0,454889,269208,724097,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Panipat,31149,638,30510,58863.0,822855,260284,1083139,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Rewari,20327,221,20102,151363.0,646174,285112,931286,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Rohtak,25903,534,25349,25894.0,663240,288063,951303,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Sirsa,29279,508,28769,150193.0,781942,270692,1052634,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Sonipat,47138,254,46883,238963.0,979704,390850,1370554,771157,10049,760981,12884394.0,17611526,7747272,25358798
2021-10-24,HR,Yamunanagar,24631,414,24209,196131.0,825127,323642,1148769,771157,10049,760981,12884394.0,17611526,7747272,25358798
