Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Angul,5,0,1,,262,107,0,0,0,0,0,0,0,1271703,,,,43906,391,43486,,764649,268422,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,1033071.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Balasore,28,-5,17,,992,128,0,0,0,0,0,0,0,2317419,,,,40735,293,40309,,1272825,499004,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,1771829.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Bargarh,1,0,5,,0,1,0,0,0,0,0,0,0,1478833,,,,31108,335,30746,,776900,251938,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,1028838.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Bhadrak,2,-3,3,,50,309,0,0,0,0,0,0,0,1506522,,,,26436,146,26221,,1011982,329739,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,1341721.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Balangir,12,0,0,,0,0,0,0,0,0,0,0,0,1648574,,,,23404,126,23242,,940667,260094,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,1200761.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Boudh,0,0,0,,818,429,0,0,0,0,0,0,0,439917,,,,12634,112,12484,,252316,75543,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,327859.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Cuttack,102,-4,15,,715,528,0,0,0,0,0,0,0,2618708,,,,94394,852,93100,,1359143,656561,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,2015704.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Deogarh,8,0,3,,0,54,0,0,0,0,0,0,0,312164,,,,6518,50,6450,,222279,58948,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,281227.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Dhenkanal,7,0,8,,64,85,0,0,0,0,0,0,0,1192948,,,,19849,243,19582,,720104,259532,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,979636.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Gajapati,8,-1,0,,111,534,0,0,0,0,0,0,0,575880,,,,9646,83,9544,,284193,104593,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,388786.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Ganjam,2,-8,2,,187,651,0,0,0,0,0,0,0,3520151,,,,33827,477,33324,,2187979,1585612,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,3773591.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Jagatsinghpur,22,0,8,,0,0,0,0,0,0,0,0,0,1136604,,,,27854,315,27432,,649399,247448,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,896847.0,0
2021-10-24,OR,872.0,-46.0,410.0,133870.0,19476,20733,0,0,0,0,0,0,0,Jajpur,22,-1,9,,20,29,0,0,0,0,0,0,0,1826275,,,,43671,171,43388,,1057009,345842,2021-12-08 10:34:48.311168,43671000,2021-12-08 10:34:48.311866,,,1038836,8312,1025917,21585133,25004436,10643418,35647854.0,40209.0,1402851.0,0
