"","COVID 19 STATUS AS ON 24/02/2022","","","","","","","","","","","","","",""
"S No.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","5","0","12","2","17","2","19","12668","10011","22679","228","42","22283","168"
"2","KARGIL","0","0","0","0","0","0","0","4189","1079","5268","20","13","5188","60"
"","Total","5","0","12","2","17","2","19","16857","11090","27947","248","55","27471","228"
