,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-02-21,TT,Andaman and Nicobar Islands,,,,10751,129,10622,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
1,2023-02-21,TT,Andhra Pradesh,,,,2339088,14733,2324353,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
2,2023-02-21,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
3,2023-02-21,TT,Assam,,,,746100,8035,738065,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
4,2023-02-21,TT,Bihar,,,,851420,12303,839116,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
5,2023-02-21,TT,Chandigarh,,,,99364,1181,98180,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
6,2023-02-21,TT,Chhattisgarh,,,,1177782,14146,1163636,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
7,2023-02-21,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
8,2023-02-21,TT,Delhi,,,,2007460,26522,1980922,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
9,2023-02-21,TT,Goa,,,,259138,4013,255118,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
10,2023-02-21,TT,Gujarat,,,,1277675,11046,1266621,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
11,2023-02-21,TT,Haryana,,,,1056710,10714,1045960,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
12,2023-02-21,TT,Himachal Pradesh,,,,312722,4213,308501,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
13,2023-02-21,TT,Jammu and Kashmir,,,,479481,4785,474675,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
14,2023-02-21,TT,Jharkhand,,,,442577,5331,437243,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
15,2023-02-21,TT,Karnataka,,,,4073443,40310,4032963,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
16,2023-02-21,TT,Kerala,,,,6830405,71581,6757566,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
17,2023-02-21,TT,Ladakh,,,,29422,231,29191,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
18,2023-02-21,TT,Lakshadweep,,,,11415,52,11363,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
19,2023-02-21,TT,Maharashtra,,,,8137409,148421,7988875,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
20,2023-02-21,TT,Manipur,,,,139924,2149,137775,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
21,2023-02-21,TT,Meghalaya,,,,96787,1625,95162,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
22,2023-02-21,TT,Mizoram,,,,238964,726,238238,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
23,2023-02-21,TT,Madhya Pradesh,,,,1054945,10777,1044166,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
24,2023-02-21,TT,Nagaland,,,,35988,782,35206,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
25,2023-02-21,TT,Odisha,,,,1336696,9205,1327411,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
26,2023-02-21,TT,Puducherry,,,,175781,1975,173772,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
27,2023-02-21,TT,Punjab,,,,784403,19289,765099,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
28,2023-02-21,TT,Rajasthan,,,,1315597,9654,1305938,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
29,2023-02-21,TT,Sikkim,,,,44323,499,43824,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
30,2023-02-21,TT,Tamil Nadu,,,,3594782,38049,3556683,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
31,2023-02-21,TT,Telangana,,,,841590,4111,837441,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
32,2023-02-21,TT,Tripura,,,,108034,940,107094,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
33,2023-02-21,TT,Uttar Pradesh,,,,2128197,23648,2104536,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
34,2023-02-21,TT,Uttarakhand,,,,449469,7753,441712,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
35,2023-02-21,TT,West Bengal,,,,2118808,21533,2097241,,,2023-02-21 11:55:25.813645,,,,44685132,530761,44152450,917986992,2206346917
