"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","0","41149","2","40760","20","0","369","0"
"","2","Ballari","27","117017","25","115047","189","1","1779","2"
"","3","Belagavi","6","101507","16","100429","70","0","1006","2"
"","4","Bengaluru Rural","13","80124","0","79116","98","0","910","0"
"","5","Bengaluru urban","635","1862781","693","1840671","5128","0","16981","1"
"","6","Bidar","0","30020","1","29591","5","0","420","4"
"","7","Chamarajanagara","27","44110","24","43499","73","0","527","11"
"","8","Chikkaballapura","3","55955","9","55450","42","0","462","1"
"","9","Chikkamagaluru","40","57797","25","57286","104","0","407","0"
"","10","Chitradurga","2","46521","1","46259","22","0","240","0"
"","11","Dakshina 
Kannada","23","136621","8","134671","91","0","1849","10"
"","12","Davanagere","6","58088","11","57422","40","0","626","0"
"","13","Dharwada","28","85945","5","84445","92","0","1401","7"
"","14","Gadag","0","30677","2","30338","1","0","338","0"
"","15","Hassana","62","145247","74","143728","209","0","1308","2"
"","16","Haveri","2","27121","2","26430","17","0","674","0"
"","17","Kalaburagi","12","77361","0","76374","102","0","885","0"
"","18","Kodagu","27","50004","22","49471","180","0","352","1"
"","19","Kolara","13","63833","0","63059","107","0","667","0"
"","20","Koppala","5","41533","5","40979","11","0","543","0"
"","21  Mandya","","10","102209","16","101432","66","0","711","0"
"","22  Mysuru","","121","232586","96","229448","574","0","2564","0"
"","23","Raichuru","19","46133","27","45669","95","0","369","0"
"","24","Ramanagara","8","30360","5","29836","177","0","347","0"
"","25","Shivamogga","42","84108","26","82781","192","1","1134","1"
"","26","Tumakuru","19","160619","15","159321","78","0","1220","0"
"","27","Udupi","15","96089","3","95492","50","0","547","0"
"","28","Uttara Kannada","14","71738","4","70868","56","0","814","0"
"","29","Vijayapura","5","41175","1","40632","21","0","522","0"
"","30","Yadagiri","2","30018","0","29794","12","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1186","4048482","1118","4000331","7922","2","40187","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 27-08-2022 
Page 5 of 9","","","","","","","","","",""
