,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-05-02,TT,Andaman and Nicobar Islands,,,,10035,129,9906,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
1,2022-05-02,TT,Andhra Pradesh,,,,2319699,14730,2304939,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
2,2022-05-02,TT,Arunachal Pradesh,,,,64495,296,64199,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
3,2022-05-02,TT,Assam,,,,724213,7986,716217,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
4,2022-05-02,TT,Bihar,,,,830567,12256,818270,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
5,2022-05-02,TT,Chandigarh,,,,92069,1165,90833,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
6,2022-05-02,TT,Chhattisgarh,,,,1152274,14034,1138202,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
7,2022-05-02,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11441,4,11437,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
8,2022-05-02,TT,Delhi,,,,1884560,26175,1852388,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
9,2022-05-02,TT,Goa,,,,245433,3832,241556,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
10,2022-05-02,TT,Gujarat,,,,1224358,10943,1213293,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
11,2022-05-02,TT,Haryana,,,,992987,10619,979872,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
12,2022-05-02,TT,Himachal Pradesh,,,,284811,4134,280618,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
13,2022-05-02,TT,Jammu and Kashmir,,,,454047,4751,449230,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
14,2022-05-02,TT,Jharkhand,,,,435232,5317,429886,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
15,2022-05-02,TT,Karnataka,,,,3947726,40102,3905844,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
16,2022-05-02,TT,Kerala,,,,6541728,69068,6469830,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
17,2022-05-02,TT,Ladakh,,,,28246,228,28016,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
18,2022-05-02,TT,Lakshadweep,,,,11402,52,11350,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
19,2022-05-02,TT,Maharashtra,,,,7877901,147843,7729063,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
20,2022-05-02,TT,Manipur,,,,137220,2120,135086,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
21,2022-05-02,TT,Meghalaya,,,,93800,1593,92201,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
22,2022-05-02,TT,Mizoram,,,,227493,696,226129,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
23,2022-05-02,TT,Madhya Pradesh,,,,1041491,10735,1030585,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
24,2022-05-02,TT,Nagaland,,,,35488,760,34728,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
25,2022-05-02,TT,Odisha,,,,1288057,9126,1278795,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
26,2022-05-02,TT,Puducherry,,,,165790,1962,163819,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
27,2022-05-02,TT,Punjab,,,,759615,17748,741676,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
28,2022-05-02,TT,Rajasthan,,,,1283692,9552,1273760,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
29,2022-05-02,TT,Sikkim,,,,39153,452,38697,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
30,2022-05-02,TT,Tamil Nadu,,,,3453979,38025,3415440,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
31,2022-05-02,TT,Telangana,,,,792044,4111,787598,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
32,2022-05-02,TT,Tripura,,,,100881,922,99957,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
33,2022-05-02,TT,Uttar Pradesh,,,,2074615,23508,2049520,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
34,2022-05-02,TT,Uttarakhand,,,,437490,7693,429322,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
35,2022-05-02,TT,West Bengal,,,,2018313,21202,1996714,,,2022-05-02 11:55:53.500305,,,,43082345,523869,42538976,838208698,1892398347
