"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","0","0","0","2052","18","1","0"
"East Jaintia Hills","0","0","0","2628","38","1","0"
"East Khasi Hills","7","4","0","47303","1075","63","11"
"Eastern West Khasi Hills","0","0","0","142","8","0","0"
"North Garo Hills","0","0","0","1883","9","2","0"
"Ri-Bhoi","3","4","0","10386","99","18","2"
"South Garo Hills","0","0","0","1344","13","1","0"
"South West Garo Hills","2","1","0","2100","20","4","0"
"South West Khasi Hills","0","0","0","2701","20","0","0"
"West Garo Hills","22","2","0","10871","80","85","2"
"West Jaintia Hills","0","0","0","7200","139","5","0"
"West Khasi Hills","1","0","0","5657","76","2","0"
"Total","35","11","0","94267","1595","182","15"
