,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,East Garo Hills,0,0,2,,225,548,0,4.0,11.0,0.0,5.0,,1700.0,3346.0,0,317618,,,,1887,14,1859,,50734,27726,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
1,1,1,1,1,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,East Jaintia Hills,0,0,0,,251,786,0,4.0,4.0,0.0,3.0,,735.0,2880.0,0,122436,,,,2439,32,2403,,65991,40808,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
2,2,2,2,2,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,East Khasi Hills,28,2,22,,388,1176,0,153.0,132.0,2.0,133.0,,2081.0,8138.0,0,824059,,,,41406,994,40218,,323673,247743,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
3,3,3,3,3,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,North Garo Hills,0,0,0,,245,653,0,3.0,0.0,0.0,0.0,,1214.0,3665.0,0,118325,,,,1685,8,1677,,65262,37255,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
4,4,4,4,4,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,Ri-Bhoi,0,0,0,,0,0,0,,8.0,0.0,7.0,,0.0,0.0,0,0,,,,9719,90,9614,,0,0,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
5,5,5,5,5,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,South Garo Hills,0,0,0,,48,157,0,0.0,0.0,0.0,0.0,,454.0,1281.0,0,142574,,,,1217,12,1204,,41186,22127,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
6,6,6,6,6,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,South West Garo Hills,0,0,0,,400,542,0,1.0,0.0,0.0,0.0,,2648.0,4730.0,0,172495,,,,1873,18,1854,,80058,51879,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
7,7,7,7,7,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,South West Khasi Hills,0,0,0,,78,478,0,3.0,0.0,0.0,1.0,,308.0,2213.0,0,110152,,,,2549,17,2532,,34068,21283,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
8,8,8,8,8,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,West Garo Hills,2,0,0,,545,1784,0,-8993.0,15.0,1.0,18.0,,2935.0,8970.0,0,642923,,,,9067,73,8974,,216180,142947,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
9,9,9,9,9,2021-11-18,ML,33,2,26,0,2945,8017,0,236.0,188.0,5.0,185.0,,15893.0,44638.0,0.0,West Jaintia Hills,0,0,0,,223,745,0,2230.0,9.0,0.0,3.0,,1096.0,3539.0,0,270352,,,,6817,135,6671,,87041,58175,0,0,2021-11-19T00:51:11.587271+05:30,3224000,,,,84150,1467,82412,,1139227,756246,0,0,0.0,0
