,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Agra,,,,,14755,20203,,,,,,91231.0,125424.0,4380793,,,,,,,,2324727,962784,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
1,1,1,1,1,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Aligarh,,,,,18441,18479,,,,,,78197.0,95564.0,3673849,,,,,,,,1710283,670529,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
2,2,2,2,2,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Ambedkar Nagar,,,,,11711,10894,,,,,,40990.0,62160.0,2398709,,,,,,,,1200752,468253,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
3,3,3,3,3,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Amethi,,,,,5014,8622,,,,,,27929.0,56753.0,2549935,,,,,,,,1064882,487849,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
4,4,4,4,4,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Amroha,,,,,2826,3345,,,,,,17637.0,29881.0,1838771,,,,,,,,906286,325515,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
5,5,5,5,5,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Auraiya,,,,,4153,4750,,,,,,23976.0,37661.0,1372287,,,,,,,,646287,237387,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
6,6,6,6,6,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Ayodhya,,,,,6389,10560,,,,,,31205.0,55651.0,2468371,,,,,,,,1319794,517089,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
7,7,7,7,7,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Azamgarh,,,,,24135,20143,,,,,,92244.0,107987.0,4616509,,,,,,,,2313838,871309,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
8,8,8,8,8,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Baghpat,,,,,1596,6371,,,,,,7886.0,32099.0,1302156,,,,,,,,708222,399729,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
9,9,9,9,9,2021-11-18,UP,12,0,6,0,631950,835325,56.0,63.0,5.0,49.0,,3371442.0,4790975.0,Bahraich,,,,,5290,16336,,,,,,33067.0,120538.0,2384239,,,,,,,,1816323,871785,2021-11-19 06:06:49.112103,224979000,,,,1710306,22909,1687296,,104121352,41333478,0,0,0,0,0
