,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Alappuzha,452,29,519,,854,15380,1835,1505.0,123.0,1657.0,,4205.0,73669.0,2121943,,,,320358,2159,318275,,1530042,1046191,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
1,1,1,1,1,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Ernakulam,1770,125,1547,,2200,21677,6926,5914.0,333.0,6225.0,,9910.0,90524.0,3279860,,,,618991,4664,601929,,2980071,1981051,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
2,2,2,2,2,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Idukki,566,34,619,,387,6669,2622,1956.0,70.0,2457.0,,1769.0,29795.0,1107453,,,,152622,670,146773,,863948,554460,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
3,3,3,3,3,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Kannur,785,22,868,,1198,16335,2494,2728.0,24.0,2824.0,,5446.0,86283.0,2525637,,,,282294,2622,276245,,1907619,1179315,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
4,4,4,4,4,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Kasaragod,182,3,233,,457,4965,850,769.0,33.0,756.0,,3247.0,36061.0,1302600,,,,140830,734,137003,,919532,601186,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
5,5,5,5,5,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Kollam,1054,95,1983,,1335,17693,4109,3529.0,338.0,4571.0,,6150.0,83428.0,2629703,,,,401126,3094,395368,,1967124,1237711,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
6,6,6,6,6,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Kottayam,1270,5,803,,800,12819,3798,3495.0,29.0,3430.0,,4323.0,67561.0,1979384,,,,331752,1571,325547,,1488831,1005281,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
7,7,7,7,7,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Kozhikode,1689,42,1300,,1553,14089,5192,4955.0,79.0,4890.0,,9180.0,81885.0,3089543,,,,540093,3941,531962,,2366155,1335446,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
8,8,8,8,8,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Malappuram,524,28,546,,2454,17241,2403,1570.0,47.0,2098.0,,14875.0,91027.0,4110956,,,,572122,2838,568601,,2882568,1305131,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
9,9,9,9,9,2021-11-18,KL,6111.0,372.0,7202.0,,15606,174120,48914,42013.0,1807.0,47537.0,457757.0,84687.0,931108.0,Palakkad,518,23,568,,1321,9430,2241,1839.0,52.0,2083.0,,6901.0,51968.0,2810892,,,,378818,3037,370561,,2015151,1129064,2021-11-19 06:06:49.112103,35125000,2021-11-19 06:06:49.112103,,,5084095,36847,4984328,39067192,25556489,15987588,0,0,0,0,0
