Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-09-29,GJ,Ahmedabad,2022-09-29 22:55:34.050274,,,403205,3665,0,399308,7064896,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Amreli,2022-09-29 22:55:34.050274,,,13516,105,0,13408,899246,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Anand,2022-09-29 22:55:34.050274,,,16024,55,0,15967,900229,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Aravalli,2022-09-29 22:55:34.050274,,,5984,82,0,5897,606829,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Banaskantha,2022-09-29 22:55:34.050274,,,19120,167,0,18939,1404360,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Bharuch,2022-09-29 22:55:34.050274,,,17946,153,0,17744,822992,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Bhavnagar,2022-09-29 22:55:34.050274,,,30429,370,0,30036,1659857,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Botad,2022-09-29 22:55:34.050274,,,2386,48,0,2336,381028,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Chhota Udaipur,2022-09-29 22:55:34.050274,,,3767,38,0,3729,399287,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Dahod,2022-09-29 22:55:34.050274,,,11344,46,0,11298,1086123,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Dang,2022-09-29 22:55:34.050274,,,1304,18,0,1286,120948,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Devbhumi Dwarka,2022-09-29 22:55:34.050274,,,5428,89,0,5338,380220,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Gandhinagar,2022-09-29 22:55:34.050274,,,37935,232,0,37632,1267613,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Gir Somnath,2022-09-29 22:55:34.050274,,,9878,70,0,9808,530035,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Jamnagar,2022-09-29 22:55:34.050274,,,42553,523,0,42023,1286255,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Junagadh,2022-09-29 22:55:34.050274,,,22813,272,0,22541,1604786,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Kutch,2022-09-29 22:55:34.050274,,,20255,146,0,20096,1144927,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Kheda,2022-09-29 22:55:34.050274,,,14929,55,0,14874,969953,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Mahisagar,2022-09-29 22:55:34.050274,,,8907,75,0,8832,602394,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Mehsana,2022-09-29 22:55:34.050274,,,33282,196,0,33078,1223439,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Morbi,2022-09-29 22:55:34.050274,,,11322,96,0,11223,569404,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Narmada,2022-09-29 22:55:34.050274,,,6645,15,0,6627,406547,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Navsari,2022-09-29 22:55:34.050274,,,12769,42,0,12717,747315,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Panchmahal,2022-09-29 22:55:34.050274,,,13764,83,0,13678,827600,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Patan,2022-09-29 22:55:34.050274,,,16995,129,0,16861,840252,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Porbandar,2022-09-29 22:55:34.050274,,,4497,25,0,4471,421070,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Rajkot,2022-09-29 22:55:34.050274,,,87320,806,0,86475,2841719,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Sabarkantha,2022-09-29 22:55:34.050274,,,12385,163,0,12212,789515,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Surat,2022-09-29 22:55:34.050274,,,211447,2082,0,209139,8445077,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Surendranagar,2022-09-29 22:55:34.050274,,,10326,139,0,10185,810169,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Tapi,2022-09-29 22:55:34.050274,,,5955,32,0,5915,432943,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Vadodara,2022-09-29 22:55:34.050274,,,146076,921,0,145035,2772725,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
2022-09-29,GJ,Valsad,2022-09-29 22:55:34.050274,,,13998,93,0,13879,954389,2022-09-29 22:55:34.049427,2022-09-29 22:55:34.050607,,,1274504,11031,1262587,0,45214142
