,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10636,129,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,991264,347616,353285,290363,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,0,0,0,0,0,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340502,2325523,14733,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,110956944,44704260,47578733,18673951,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,5,0,4,9,33,84,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66910,66606,296,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,1924584,961348,821819,141417,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746119,738077,8035,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,0,0,0,0,2,0,0,,,1332900000,Assam,34293000
4,Bihar,853857,840674,12310,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,157284948,73485043,67912066,15887839,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,22,0,93,115,132,116,0,,,1332900000,Bihar,119520000
5,Chandigarh,100463,99039,1185,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,2291045,1185659,991019,114367,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,1,0,7,8,27,74,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1185543,1168846,14176,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,49167676,21267712,20343693,7556271,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,3,0,0,3,369,512,3,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,1579868,782348,636961,160559,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2037753,2007274,26626,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,37406978,18296998,15716911,3393069,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,13,10,13,36,692,1112,6,,,1332900000,Delhi,19814000
9,Goa,262346,257956,4014,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,0,0,0,0,57,93,0,,,1332900000,Goa,1540000
10,Gujarat,1290238,1277768,11074,2023-04-29,TT,44939515,531508,44356693,2023-04-29 18:00:03.031232,926496579,2023-04-28 00:00:00,194134,2206636133,1027404642,951967782,227263709,128103589,54397834,54032168,19673587,https://www.icmr.gov.in/,7171,40,9669,3544,185,152,3881,17,1,0,18,179,285,0,,,1332900000,Gujarat,67936000
