,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10039,9910,129,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,703023,341999,338388,22636,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,44,121,84,249,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319854,2305031,14731,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,94814218,44615710,47350743,2847765,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,1556,7090,62164,70810,8,7,1,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64503,64205,296,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,1699353,907974,759435,31944,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,117,359,184,660,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724225,716234,7986,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,45131532,24130027,20567340,434165,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,2078,5622,2444,10144,2,0,0,,,1332900000,Assam,34293000
4,Bihar,830686,818391,12256,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,130941857,70401479,59067929,1472449,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,26047,71162,23927,121136,10,7,0,,,1332900000,Bihar,119520000
5,Chandigarh,92259,91025,1165,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,2164747,1174612,945235,44900,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,160,435,279,874,16,22,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152355,1138293,14034,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,39339090,20636581,18190361,512148,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,3332,15042,2189,20563,14,7,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,1408281,776145,620416,11720,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,36,108,81,225,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1901660,1872787,26198,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,33971066,18019142,14961939,989985,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,1798,7782,9367,18947,532,767,0,,,1332900000,Delhi,19814000
9,Goa,245610,241694,3832,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,2749561,1431041,1272958,45562,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,85,430,271,786,15,11,0,,,1332900000,Goa,1540000
10,Gujarat,1224814,1213658,10944,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,108483841,53938255,51797984,2747602,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,1864,26458,7852,36174,32,33,0,,,1332900000,Gujarat,67936000
11,Haryana,999947,988002,10621,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,43164176,23475042,19112935,576199,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,3672,9265,9149,22086,257,364,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284982,280760,4136,2022-05-19,TT,43129563,524303,42589841,2022-05-19 12:04:00.946373,845404172,2022-05-18 00:00:00,477570,1916971820,1008666023,878003949,30301848,13038463,6585294,6153277,299892,https://www.icmr.gov.in/,2364,10,2582,232601,1017476,249538,1499615,841,4413,2703,7957,18,13,0,,,1332900000,Himachal Pradesh,7300000
