,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Ajmer,2,0,3,190,1640,9169,24,9.0,0.0,11.0,7951.0,14129.0,98248.0,2584913,,,,37834,410,37404,633813,1792743,1340809,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
1,1,1,1,1,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Alwar,1,0,0,625,8184,18583,9,9.0,0.0,13.0,19548.0,44151.0,110437.0,3671999,,,,59721,307,59402,1260922,2333974,1279613,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
2,2,2,2,2,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Banswara,0,0,0,186,2997,5393,0,0.0,0.0,0.0,5313.0,31570.0,64780.0,1798194,,,,10005,104,9901,234691,1105188,744223,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
3,3,3,3,3,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Baran,0,0,0,98,1611,7322,1,0.0,0.0,0.0,4632.0,9279.0,46187.0,1223921,,,,11997,61,11936,164406,800602,457327,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
4,4,4,4,4,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Barmer,1,0,2,314,6076,17617,1,4.0,0.0,2.0,2612.0,33467.0,104536.0,2604453,,,,15576,185,15386,333758,1526814,844129,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
5,5,5,5,5,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Bharatpur,0,0,0,130,2115,4514,0,0.0,0.0,0.0,2472.0,17474.0,47134.0,2549121,,,,19601,260,19341,385373,1416254,748161,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
6,6,6,6,6,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Bhilwara,0,0,0,228,2839,10158,0,1.0,0.0,0.0,7170.0,22419.0,140091.0,2410459,,,,29783,156,29626,397801,1567227,998525,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
7,7,7,7,7,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Bikaner,0,1,3,291,3311,12787,1,20.0,1.0,5.0,5143.0,20805.0,90146.0,2367745,,,,40381,546,39807,600702,1503051,904884,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
8,8,8,8,8,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Bundi,0,0,0,39,5093,6333,0,0.0,0.0,0.0,2784.0,27377.0,48901.0,1113725,,,,7967,48,7919,177840,768306,522047,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
9,9,9,9,9,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Chittorgarh,0,0,0,152,4354,6670,0,0.0,0.0,0.0,4993.0,39064.0,98289.0,1544392,,,,19809,139,19670,364166,1042413,746094,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
10,10,10,10,10,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Churu,0,0,0,37,6558,40220,0,1.0,0.0,1.0,4136.0,19186.0,127995.0,2041172,,,,16721,107,16614,321121,1346051,884504,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
11,11,11,11,11,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Dausa,0,0,2,87,1829,9046,0,1.0,0.0,2.0,3580.0,9912.0,50197.0,1637226,,,,13354,62,13291,212888,971705,556444,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
12,12,12,12,12,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Dholpur,0,0,0,185,3952,9379,0,0.0,0.0,0.0,2700.0,15988.0,44394.0,1207293,,,,11010,48,10962,227064,688978,370784,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
13,13,13,13,13,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Dungarpur,0,0,0,102,2505,4947,0,3.0,0.0,0.0,4111.0,16342.0,58974.0,1388906,,,,18410,131,18276,252773,774932,484871,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
14,14,14,14,14,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Ganganagar,1,0,0,57,2735,12098,0,2.0,0.0,0.0,6081.0,14816.0,72790.0,1969520,,,,19357,150,19205,337513,1325053,734561,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
15,15,15,15,15,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Hanumangarh,1,0,0,28,226,1185,0,2.0,0.0,0.0,8151.0,17582.0,141075.0,1779650,,,,16056,111,15942,383107,1260992,850884,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
16,16,16,16,16,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Jaipur,15,0,17,2085,16905,56024,53,66.0,0.0,64.0,24033.0,76763.0,259213.0,6663971,,,,188055,1971,185982,2564757,4741714,2732302,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
17,17,17,17,17,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Jaisalmer,1,0,0,88,410,2017,2,2.0,0.0,2.0,2126.0,2943.0,13423.0,672008,,,,13646,66,13575,207822,425470,240964,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
18,18,18,18,18,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Jalore,0,0,0,50,3128,11050,0,0.0,0.0,0.0,2987.0,25592.0,85488.0,1830151,,,,10067,72,9995,377589,1036537,574322,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
19,19,19,19,19,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Jhalawar,0,0,0,37,871,7481,0,0.0,0.0,0.0,6403.0,5702.0,57073.0,1411327,,,,13612,187,13425,287544,941676,605941,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
20,20,20,20,20,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Jhunjhunu,0,0,0,287,1718,14530,0,1.0,0.0,0.0,6144.0,8916.0,83637.0,2139658,,,,14812,158,14653,378108,1479602,1111613,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
21,21,21,21,21,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Jodhpur,2,0,0,644,4197,15419,1,7.0,0.0,2.0,7850.0,23106.0,86962.0,3685681,,,,112426,1103,111314,1165465,2317748,1273021,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
22,22,22,22,22,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Karauli,0,0,0,61,1282,5971,0,0.0,0.0,0.0,2365.0,9393.0,49443.0,1458459,,,,7156,70,7086,172616,842223,502665,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
23,23,23,23,23,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Kota,0,0,0,1131,3204,13251,0,1.0,0.0,0.0,9939.0,21994.0,98483.0,1950491,,,,57055,449,56605,895195,1324820,945803,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
24,24,24,24,24,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Nagaur,1,0,0,137,1848,10750,8,6.0,0.0,8.0,4923.0,36164.0,228513.0,3309234,,,,17758,177,17573,495903,2153748,1510641,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
25,25,25,25,25,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Other State,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,337,39,298,6012,0,0,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
26,26,26,26,26,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Pali,1,0,0,85,1768,8384,2,2.0,0.0,1.0,3284.0,13588.0,67942.0,2038533,,,,27329,287,27039,350524,1232091,672234,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
27,27,27,27,27,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Pratapgarh,0,0,0,269,38,2181,0,0.0,0.0,0.0,4859.0,65.0,19655.0,868231,,,,7143,63,7080,212380,659362,535173,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
28,28,28,28,28,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Rajsamand,0,0,0,115,2078,10517,0,0.0,0.0,0.0,3851.0,19463.0,90567.0,1158283,,,,17046,169,16875,234514,724349,445157,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
29,29,29,29,29,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Sawai Madhopur,0,0,0,94,1707,5825,0,0.0,0.0,0.0,4073.0,16949.0,66517.0,1338114,,,,10618,61,10557,194110,804317,530879,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
30,30,30,30,30,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Sikar,0,0,0,64,1743,10180,0,1.0,0.0,0.0,5660.0,16734.0,123874.0,2677737,,,,30619,335,30283,423634,1882551,1139619,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
31,31,31,31,31,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Sirohi,0,0,0,24,931,6067,0,0.0,0.0,0.0,4118.0,6361.0,40544.0,1037185,,,,13732,79,13653,260724,628379,439633,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
32,32,32,32,32,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Tonk,0,0,0,191,1316,10853,0,0.0,0.0,0.0,7237.0,7436.0,64028.0,1421711,,,,9498,92,9406,253072,900405,549581,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
33,33,33,33,33,2021-12-06,RJ,29,1,28,8574,101157,373637,104,150.0,1.0,115.0,202715.0,665004.0,2867262.0,Udaipur,3,0,1,463,1988,7716,2,12.0,0.0,4.0,11486.0,20274.0,87726.0,3067549,,,,56429,753,55662,708192,1780483,1085863,2021-12-07T00:07:17.183520+05:30,77264000,,,,954920,8956,945743,15476099,44099758,27363271,0,0,0,0,0
