,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Agar Malwa,,,,,248,5844,,,,,,2266.0,60833.0,0,,,,,,,,438557,377259,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
1,1,1,1,1,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Alirajpur,,,,,2554,5018,,,,,,11330.0,32263.0,728677,,,,,,,,389963,225282,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
2,2,2,2,2,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Anuppur,,,,,504,9329,,,,,,3144.0,55265.0,749521,,,,,,,,493888,357782,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
3,3,3,3,3,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Ashoknagar,,,,,462,7934,,,,,,3954.0,55757.0,844979,,,,,,,,566548,411509,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
4,4,4,4,4,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Balaghat,,,,,615,9544,,,,,,12021.0,115220.0,1701156,,,,,,,,1330632,955372,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
5,5,5,5,5,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Barwani,,,,,820,14598,,,,,,8146.0,98490.0,1385659,,,,,,,,820744,529987,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
6,6,6,6,6,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Betul,,,,,522,7079,,,,,,5597.0,80600.0,1575247,,,,,,,,1079270,744370,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
7,7,7,7,7,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Bhind,,,,,794,4982,,,,,,4179.0,68946.0,1703562,,,,,,,,1092722,821733,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
8,8,8,8,8,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Bhopal,,,,,2357,19410,,,,,,13880.0,124086.0,2368145,,,,,,,,2051246,1652313,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
9,9,9,9,9,2021-12-06,MP,17,0,13,0,41088,541645,63,108.0,0.0,97.0,,333606.0,4288622.0,Burhanpur,,,,,1134,8858,,,,,,6472.0,43699.0,756993,,,,,,,,523437,414725,2021-12-07 11:03:56.446073,82232000,,,,793258,10528,782593,,51410161,39324114,0,0,0,0,0
