,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Bilaspur,3,0,3,,59,211,0,27,14.0,1.0,19.0,0.0,475.0,2755.0,0,382056,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,14581,86,14474,,327291,318363,0,1,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
1,1,1,1,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Chamba,1,0,4,,43,429,0,5,9.0,0.0,10.0,0.0,1114.0,19683.0,0,518844,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,13734,160,13559,,374200,353248,0,2,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
2,2,2,2,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Hamirpur,13,0,12,,78,257,0,119,54.0,2.0,69.0,0.0,744.0,12691.0,0,454293,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,17967,304,17565,,383165,362307,0,1,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
3,3,3,3,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Kangra,27,0,31,,138,997,0,227,166.0,0.0,214.0,0.0,2951.0,71786.0,0,1507223,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,52045,1172,50648,,1203406,1141691,0,5,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
4,4,4,4,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Kinnaur,0,0,1,,0,0,0,5,2.0,0.0,5.0,0.0,66.0,2628.0,0,84298,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,3528,39,3487,,79979,68460,0,0,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
5,5,5,5,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Kullu,0,0,3,,138,429,0,8,3.0,0.0,6.0,0.0,1715.0,21616.0,0,437474,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,9739,158,9576,,362083,323450,0,2,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
6,6,6,6,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,2,0.0,0.0,0.0,0.0,13.0,2891.0,0,31528,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32153,25494,0,0,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
7,7,7,7,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Mandi,54,0,2,,103,1100,0,44,110.0,0.0,37.0,0.0,2023.0,30981.0,0,999518,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,31993,461,31396,,792243,740560,0,0,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
8,8,8,8,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Shimla,9,1,15,,278,1398,0,62,78.0,3.0,121.0,0.0,3391.0,37064.0,0,813384,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,27967,651,27177,,697121,636031,0,4,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
9,9,9,9,2021-12-06,HP,112,1,90,0,1538,9224,0,612,537.0,6.0,579.0,0,19022.0,280941.0,0.0,Sirmaur,0,0,1,,161,652,0,4,0.0,0.0,4.0,0.0,1941.0,19098.0,0,530164,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,15465,211,15254,,438459,410851,0,0,2021-12-06 23:55:56,7300000,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,5839661,5400363,0,17,0.0,0.0
