Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-12-06,OR,Angul,,,,43949,398,43533,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Balasore,,,,41018,297,40668,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Bargarh,,,,31160,338,30805,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Bhadrak,,,,26579,147,26411,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Balangir,,,,23453,127,23304,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Boudh,,,,12658,112,12536,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Cuttack,,,,95288,857,94308,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Deogarh,,,,6608,50,6550,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Dhenkanal,,,,19995,245,19686,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Gajapati,,,,9719,83,9633,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Ganjam,,,,33938,481,33422,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Jagatsinghpur,,,,28068,319,27733,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Jajpur,,,,44066,173,43797,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Jharsuguda,,,,23945,179,23736,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Kalahandi,,,,24335,211,24116,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Kandhamal,,,,11548,83,11458,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Kendrapara,,,,25019,252,24730,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Kendujhar,,,,21028,173,20839,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Khordha,,,,179551,1584,177032,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Koraput,,,,19169,79,19086,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Malkangiri,,,,11691,46,11638,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Mayurbhanj,,,,41189,287,40802,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Nabarangapur,,,,23561,84,23468,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Nayagarh,,,,23575,211,23346,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Nuapada,,,,22936,86,22849,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Puri,,,,45596,461,45099,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Rayagada,,,,20245,167,20069,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Sambalpur,,,,32044,240,31650,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Subarnapur,,,,13209,61,13137,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
2021-12-06,OR,Sundargarh,,,,62185,592,61462,,2021-12-06 11:55:27.087637,2021-12-06 11:55:27.088361,,,1050354,8423,1039673,24074222
