,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2021-12-06,HP,Bilaspur,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,14581,86,14474,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,1
1,2021-12-06,HP,Chamba,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,13734,160,13559,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,2
2,2021-12-06,HP,Hamirpur,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,17967,304,17565,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,1
3,2021-12-06,HP,Kangra,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,52045,1172,50648,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,5
4,2021-12-06,HP,Kinnaur,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,3528,39,3487,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,0
5,2021-12-06,HP,Kullu,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,9739,158,9576,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,2
6,2021-12-06,HP,Lahaul and Spiti,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,0
7,2021-12-06,HP,Mandi,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,31993,461,31396,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,0
8,2021-12-06,HP,Shimla,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,27967,651,27177,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,4
9,2021-12-06,HP,Sirmaur,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,15465,211,15254,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,0
10,2021-12-06,HP,Solan,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,22992,314,22633,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,0
11,2021-12-06,HP,Una,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,14659,262,14290,,2021-12-06 23:55:56,2021-12-06 19:00:00+05:30,https://twitter.com/nhm_hp,,227630,3836,223001,,17,2
