"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","10","9","65750","0","4535","70279","1"
"Bageshwar","23","23","35693","2","2093","37782","3"
"Chamoli","45","9","49307","0","3213","52518","5"
"Champawat","0","2","62655","0","1912","64564","0"
"Dehradun","370","266","376787","15","33386","410038","38"
"Haridwar","46","90","308977","4","13162","322109","5"
"Nainital","357","228","89906","5","11393","101229","31"
"Pauri Garhwal","84","80","96104","0","5283","101380","9"
"Pithoragarh","276","281","42269","0","2560","44817","29"
"Rudraprayag","24","88","27764","0","2715","30479","3"
"Tehri Garhwal","66","97","38360","1","2384","40737","7"
"US Nagar","359","132","139453","3","8825","148254","42"
"Uttarkashi","70","7","41578","0","1673","43249","8"
"Total","1730","1312","1374603","30","93134","1467435","181"
