"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","365","707","52976","6","4437","57407","120"
"Bageshwar","201","330","28428","0","2073","30497","311"
"Chamoli","596","284","35596","1","3155","38749","838"
"Champawat","444","287","43576","2","1864","45437","360"
"Dehradun","2017","1480","311419","26","32434","343718","665"
"Haridwar","669","715","282057","24","12842","294869","341"
"Nainital","747","816","58567","7","11226","69723","152"
"Pauri Garhwal","1340","976","66557","10","5197","71747","782"
"Pithoragarh","572","206","31589","2","2528","34105","913"
"Rudraprayag","253","460","20995","1","2677","23672","178"
"Tehri Garhwal","392","298","23554","4","2329","25876","601"
"US Nagar","1363","1399","105062","4","8754","113792","892"
"Uttarkashi","564","568","25641","5","1611","27250","725"
"Total","9523","8526","1086017","92","91127","1176842","6878"
