Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-20,MH,Ahmednagar,337872,6994,328205,11077.0,2371461,833343,3204804,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Akola,58757,1424,57307,,712181,338898,1051079,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Amravati,96225,1594,94618,,1184523,514634,1699157,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Aurangabad,155109,4250,150371,11800.0,1690403,667252,2357655,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Beed,103609,2798,100679,111488.0,1074383,448004,1522387,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Bhandara,60074,1123,58940,54195.0,811711,389558,1201269,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Buldhana,85496,795,84679,115874.0,1077329,475796,1553125,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Chandrapur,88943,1559,87332,199809.0,1279609,424478,1704087,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Dhule,46160,654,45492,90092.0,961697,447051,1408748,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Gadchiroli,30437,669,29728,11993.0,509192,211933,721125,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Gondia,40517,569,39938,130146.0,866119,430970,1297089,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Hingoli,18473,506,17943,6797.0,477650,176867,654517,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Jalgaon,139920,2714,137158,429198.0,2016275,664850,2681125,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Jalna,60589,1209,59326,117047.0,957815,372778,1330593,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Kolhapur,206576,5843,200557,,2475124,1009170,3484294,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Latur,92070,2433,89499,,1047690,453479,1501169,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Mumbai,752806,16192,728591,2789713.0,8952481,5203634,14156115,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Nagpur,493551,9128,484282,382083.0,2871527,1336428,4207955,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Nanded,90368,2658,87692,117319.0,1285000,483927,1768927,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Nandurbar,40004,948,39053,37740.0,696711,323805,1020516,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Nashik,410058,8660,400717,498397.0,3225422,1204034,4429456,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Osmanabad,67660,1960,65321,109450.0,737821,290309,1028130,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Other State,144,111,0,,,,,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Palghar,137632,3282,133905,319724.0,1746286,617613,2363899,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Parbhani,52344,1232,51060,110937.0,838132,348147,1186279,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Pune,1151873,19554,1124433,97127.0,7613201,4006930,11620131,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Raigad,195436,4538,189991,304088.0,1782706,722605,2505311,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Ratnagiri,78776,2467,76013,,900043,376906,1276949,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Sangli,209455,5607,203204,,1754518,720646,2475164,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Satara,250050,6396,242802,312742.0,1918505,817162,2735667,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Sindhudurg,52609,1429,50567,,514750,271013,785763,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Solapur,209963,5529,203860,629266.0,2091632,635738,2727370,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Thane,608139,11409,593052,1229625.0,5208286,2549367,7757653,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Wardha,57335,1217,55949,52365.0,721615,292009,1013624,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Washim,41657,637,41015,,528614,290988,819602,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
2021-10-20,MH,Yavatmal,75958,1798,74147,141551.0,1127659,455575,1583234,6596645,139886,6427426,61370390.0,64028071,28805897,92833968
