,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,991264,347616,353285,290363,https://www.icmr.gov.in/,237,4,467,187,65,98,350,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340670,2325937,14733,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,110957039,44704313,47578766,18673960,https://www.icmr.gov.in/,237,4,467,187,65,98,350,1,6,0,7,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67035,66730,296,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,1924584,961348,821819,141417,https://www.icmr.gov.in/,237,4,467,187,65,98,350,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,237,4,467,187,65,98,350,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855215,842858,12314,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,157288469,73485261,67912174,15891034,https://www.icmr.gov.in/,237,4,467,187,65,98,350,1,3,45,49,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100682,99489,1185,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,2291234,1185673,991045,114516,https://www.icmr.gov.in/,237,4,467,187,65,98,350,0,3,5,8,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187641,1173394,14189,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,49167797,21267781,20343744,7556272,https://www.icmr.gov.in/,237,4,467,187,65,98,350,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,1579870,782350,636961,160559,https://www.icmr.gov.in/,237,4,467,187,65,98,350,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040687,2014003,26660,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,37407688,18297250,15717192,3393246,https://www.icmr.gov.in/,237,4,467,187,65,98,350,14,3,1,18,0,0,0,,,1332900000,Delhi,19814000
9,Goa,263185,259090,4014,2023-06-03,TT,44991380,531878,44456000,2023-06-10 05:02:16.771536,930616260,2023-06-01 00:00:00,0,2206685488,1027408783,951976436,227300269,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,237,4,467,187,65,98,350,0,0,0,0,0,0,0,,,1332900000,Goa,1540000
