"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","34","25","67313","11","4694","72001","4"
"Bageshwar","86","39","37044","3","2111","39151","9"
"Chamoli","51","16","50520","2","3272","53790","6"
"Champawat","125","27","63238","11","1943","65178","10"
"Dehradun","986","477","394852","108","36308","431025","105"
"Haridwar","474","166","316924","60","13619","330513","53"
"Nainital","339","271","98037","61","12091","110058","25"
"Pauri Garhwal","87","86","101966","1","5377","107336","7"
"Pithoragarh","21","23","43679","0","2600","46267","1"
"Rudraprayag","144","9","28736","1","2759","31495","8"
"Tehri Garhwal","140","106","42398","9","2519","44910","9"
"US Nagar","516","147","145650","7","9035","154661","61"
"Uttarkashi","54","0","45469","1","1799","47266","3"
"Total","3057","1392","1435826","275","98127","1533651","301"
