,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-03-05,TT,Andaman and Nicobar Islands,,,,10751,129,10622,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
1,2023-03-05,TT,Andhra Pradesh,,,,2339093,14733,2324356,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
2,2023-03-05,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
3,2023-03-05,TT,Assam,,,,746100,8035,738065,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
4,2023-03-05,TT,Bihar,,,,851426,12303,839119,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
5,2023-03-05,TT,Chandigarh,,,,99368,1182,98183,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
6,2023-03-05,TT,Chhattisgarh,,,,1177798,14146,1163647,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
7,2023-03-05,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
8,2023-03-05,TT,Delhi,,,,2007566,26523,1981017,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
9,2023-03-05,TT,Goa,,,,259157,4013,255130,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
10,2023-03-05,TT,Gujarat,,,,1277733,11046,1266634,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
11,2023-03-05,TT,Haryana,,,,1056747,10714,1045996,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
12,2023-03-05,TT,Himachal Pradesh,,,,312787,4213,308527,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
13,2023-03-05,TT,Jammu and Kashmir,,,,479499,4785,474689,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
14,2023-03-05,TT,Jharkhand,,,,442577,5331,437246,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
15,2023-03-05,TT,Karnataka,,,,4074135,40311,4033433,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
16,2023-03-05,TT,Kerala,,,,6831014,71588,6758033,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
17,2023-03-05,TT,Ladakh,,,,29423,231,29191,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
18,2023-03-05,TT,Lakshadweep,,,,11415,52,11363,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
19,2023-03-05,TT,Maharashtra,,,,8137824,148423,7989127,,,2023-03-05 17:55:25.098346,,,,44687820,530775,44154254,919189149,2206422209
