TT|2022-06-01 07:55:10.635804|GetSource|ERR|File Not Found
TT|2022-06-01 09:55:11.125467|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-01 09:55:26.714812|ExtractFromHTML|OK|COMPLETED
TT|2022-06-01 11:55:10.364612|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-01 11:55:22.801945|ExtractFromHTML|OK|COMPLETED
TT|2022-06-01 19:55:10.971380|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-01 19:55:25.712663|ExtractFromHTML|OK|COMPLETED
TT|2022-06-01 20:55:11.481735|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-01 20:55:28.220570|ExtractFromHTML|OK|COMPLETED
TT|2022-06-01 21:55:11.062451|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-01 21:55:27.283570|ExtractFromHTML|OK|COMPLETED
TT|2022-06-01 22:55:10.599165|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-01 22:55:28.071231|ExtractFromHTML|OK|COMPLETED
TT|2022-06-01 23:55:10.054433|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-01 23:55:26.612229|ExtractFromHTML|OK|COMPLETED
TT|2022-06-02 07:55:10.274268|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
