,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-04-22,PB,Ludhiana,,,,109836,2280,107526,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
2,2022-04-22,PB,S.A.S. Nagar,,,,95736,1148,94565,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
3,2022-04-22,PB,Jalandhar,,,,78318,1578,76728,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
4,2022-04-22,PB,Patiala,,,,62055,1458,60586,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
5,2022-04-22,PB,Amritsar,,,,59406,1682,57718,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
6,2022-04-22,PB,Bathinda,,,,50880,1088,49791,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
7,2022-04-22,PB,Hoshiarpur,,,,40874,1096,39753,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
8,2022-04-22,PB,Gurdaspur,,,,26947,865,26079,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
9,2022-04-22,PB,Pathankot,,,,24550,495,24046,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
10,2022-04-22,PB,Fazilka,,,,23400,545,22855,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
11,2022-04-22,PB,Sri Muktsar Sahib,,,,22558,539,22017,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
12,2022-04-22,PB,Kapurthala,,,,22047,579,21465,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
13,2022-04-22,PB,Rupnagar,,,,17941,455,17485,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
14,2022-04-22,PB,Ferozepur,,,,17904,537,17365,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
15,2022-04-22,PB,Mansa,,,,17229,392,16837,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
16,2022-04-22,PB,Faridkot,,,,16793,338,16449,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
17,2022-04-22,PB,Sangrur,,,,14308,735,13573,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
18,2022-04-22,PB,Shahid Bhagat Singh Nagar,,,,13410,407,12999,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
19,2022-04-22,PB,Fatehgarh Sahib,,,,11839,354,11481,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
20,2022-04-22,PB,Moga,,,,10988,254,10733,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
21,2022-04-22,PB,Tarn Taran,,,,10900,394,10505,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
22,2022-04-22,PB,Barnala,,,,7500,349,7150,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
23,2022-04-22,PB,Malerkotla,,,,3967,176,3791,,2022-05-06T15:58:11.703107+05:30,,,,759386,17744,741497,19183204,0,0
