,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-12-04,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
1,2023-12-04,TT,Andhra Pradesh,,,,2340677,14733,2325944,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
2,2023-12-04,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
3,2023-12-04,TT,Assam,,,,746165,8035,738130,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
4,2023-12-04,TT,Bihar,,,,855267,12314,842953,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
5,2023-12-04,TT,Chandigarh,,,,100699,1185,99514,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
6,2023-12-04,TT,Chhattisgarh,,,,1187698,14190,1173508,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
7,2023-12-04,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
8,2023-12-04,TT,Delhi,,,,2041114,26668,2014445,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
9,2023-12-04,TT,Goa,,,,263379,4014,259364,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
10,2023-12-04,TT,Gujarat,,,,1291463,11080,1280379,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
11,2023-12-04,TT,Haryana,,,,1078968,10779,1068189,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
12,2023-12-04,TT,Himachal Pradesh,,,,322946,4246,318699,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
13,2023-12-04,TT,Jammu and Kashmir,,,,482039,4792,477247,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
14,2023-12-04,TT,Jharkhand,,,,443841,5334,438498,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
15,2023-12-04,TT,Karnataka,,,,4088936,40359,4048569,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
16,2023-12-04,TT,Kerala,,,,6908076,72043,6835697,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
17,2023-12-04,TT,Ladakh,,,,29603,231,29372,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
18,2023-12-04,TT,Lakshadweep,,,,11415,52,11363,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
19,2023-12-04,TT,Maharashtra,,,,8171945,148563,8023371,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
20,2023-12-04,TT,Manipur,,,,140034,2149,137885,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
21,2023-12-04,TT,Meghalaya,,,,96990,1628,95362,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
22,2023-12-04,TT,Mizoram,,,,239562,734,238828,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
23,2023-12-04,TT,Madhya Pradesh,,,,1056555,10786,1045768,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
24,2023-12-04,TT,Nagaland,,,,36033,782,35251,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
25,2023-12-04,TT,Odisha,,,,1348445,9215,1339172,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
26,2023-12-04,TT,Puducherry,,,,177551,1981,175570,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
27,2023-12-04,TT,Punjab,,,,793676,20569,773102,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
28,2023-12-04,TT,Rajasthan,,,,1326468,9736,1316731,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
29,2023-12-04,TT,Sikkim,,,,44932,501,44431,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
30,2023-12-04,TT,Tamil Nadu,,,,3610784,38081,3572669,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
31,2023-12-04,TT,Telangana,,,,844493,4111,840379,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
32,2023-12-04,TT,Tripura,,,,108495,942,107553,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
33,2023-12-04,TT,Uttar Pradesh,,,,2145504,23715,2121731,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
34,2023-12-04,TT,Uttarakhand,,,,452588,7768,444820,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
35,2023-12-04,TT,West Bengal,,,,2126543,21555,2104987,,,2023-12-04 16:01:55.554500,,,,45002238,533300,44468459,935879495,2206777943
