"","COVID-19 STATUS AS ON 29/08/2022","","","","","","","","","","","","","",""
"SNo.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","0","0","0","4","0","4","4","13099","10771","23870","44","7","23656","170"
"2","KARGIL","0","0","0","0","0","0","0","4218","1116","5334","2","1","5272","60"
"","Total","0","0","0","4","0","4","4","17317","11887","29204","46","8","28928","230"
