"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","41185","0","40815","1","0","369","0"
"","2","Ballari","1","117260","3","115450","22","0","1786","2"
"","3","Belagavi","7","101747","3","100717","22","0","1006","2"
"","4","Bengaluru Rural","4","80331","0","79415","6","0","910","0"
"","5","Bengaluru urban","60","1872339","93","1853004","2347","0","16987","1"
"","6","Bidar","0","30037","1","29613","0","0","420","4"
"","7","Chamarajanagara","0","44348","0","43808","1","0","528","11"
"","8","Chikkaballapura","2","56130","4","55659","8","0","462","1"
"","9","Chikkamagaluru","0","58069","0","57660","2","0","407","0"
"","10","Chitradurga","1","46560","0","46317","2","0","241","0"
"","11","Dakshina 
Kannada","7","137076","11","135186","30","0","1850","10"
"","12","Davanagere","0","58146","0","57517","1","0","628","0"
"","13","Dharwada","5","86195","1","84770","10","0","1408","7"
"","14","Gadag","0","30688","0","30347","2","0","339","0"
"","15","Hassana","0","145697","0","144380","7","0","1308","2"
"","16","Haveri","0","27168","0","26492","2","0","674","0"
"","17","Kalaburagi","1","77551","15","76648","14","0","889","0"
"","18","Kodagu","16","50780","23","50409","17","0","353","1"
"","19","Kolara","4","64122","2","63445","10","0","667","0"
"","20","Koppala","0","41567","0","41022","1","0","544","0"
"","21  Mandya","","1","102382","0","101667","3","0","712","0"
"","22  Mysuru","","3","233628","15","231015","43","0","2570","0"
"","23","Raichuru","0","46289","0","45910","10","0","369","0"
"","24","Ramanagara","7","31228","29","30828","52","0","348","0"
"","25","Shivamogga","1","84576","1","83415","16","1","1144","1"
"","26","Tumakuru","2","160853","5","159622","8","0","1223","0"
"","27","Udupi","2","96354","5","95790","14","0","550","0"
"","28","Uttara Kannada","1","71968","1","71146","5","0","817","0"
"","29","Vijayapura","2","41204","2","40678","4","0","522","0"
"","30","Yadagiri","0","30023","2","29812","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","127","4065537","216","4022590","2660","1","40245","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 07-10 -2022 
Page 5 of 7","","","","","","","","","",""
