Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-05-29,KL,Ernakulam,,,,890555,8251,0,880591,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Thiruvananthapuram,,,,708864,8410,0,699639,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Kottayam,,,,450967,4525,0,445739,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Kozhikode,,,,674044,6326,0,667360,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Palakkad,,,,450002,5797,0,443978,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Pathanamthitta,,,,267739,2515,0,265021,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Thrissur,,,,670935,7449,0,663327,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Alappuzha,,,,390725,5246,0,385344,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Idukki,,,,209610,1508,0,207993,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Kollam,,,,511356,6512,0,504769,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Malappuram,,,,647263,6422,0,640791,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Wayanad,,,,168413,972,0,167401,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Kannur,,,,349223,4419,0,344778,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
2022-05-29,KL,Kasaragod,,,,166634,1388,0,165222,,2022-05-30 11:56:01.988060,2022-05-30 11:56:01.989101,,,6556330,69723,6480516,0,47470587
