,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10730,10600,129,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,990351,347579,353020,289752,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,0,3,31,34,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338846,2323985,14733,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,110360533,44699621,47568689,18092223,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,106,63,3901,4070,23,27,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66875,66575,296,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,1889368,958794,817764,112810,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,41,55,454,550,0,2,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746010,735336,8035,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,50165098,24802202,22081585,3281311,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,712,6235,3393,10340,9,92,0,,,1332900000,Assam,34293000
4,Bihar,851140,838688,12302,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,156633121,73408062,67707072,15517987,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,1689,7892,14059,23640,20,28,0,,,1332900000,Bihar,119520000
5,Chandigarh,99289,98099,1181,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,2279084,1184639,984365,110080,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,7,24,11,42,0,6,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177416,1163117,14141,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,48929260,21258366,20278577,7392317,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,21,188,438,647,23,47,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,1576234,782047,636377,157810,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,3,31,16,50,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2005801,1978931,26508,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,37314367,18286893,15697330,3330144,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,37,65,303,405,86,66,0,,,1332900000,Delhi,19814000
9,Goa,258635,254587,3967,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,2870296,1439611,1294654,136031,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,12,37,82,131,22,20,0,,,1332900000,Goa,1540000
10,Gujarat,1276615,1265060,11038,2022-10-27,TT,44646880,528987,44097072,2022-10-27 15:16:40.572634,900417092,2022-10-26 00:00:00,144491,2195863316,1026831214,949993053,219039049,127450788,54377062,53978856,19094870,https://www.icmr.gov.in/,1112,6,1892,83409,26604,6705,116718,2,7,14,23,15,60,0,,,1332900000,Gujarat,67936000
