,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
2,2022-05-04,HR,Gurugram,,,,268256.0,1006,265419,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
3,2022-05-04,HR,Faridabad,,,,128496.0,741,127040,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
4,2022-05-04,HR,Hisar,,,,62070.0,1175,60888,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
5,2022-05-04,HR,Sonipat,,,,58664.0,276,58366,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
6,2022-05-04,HR,Karnal,,,,48215.0,596,47602,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
7,2022-05-04,HR,Panipat,,,,36068.0,672,35391,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
8,2022-05-04,HR,Panchkula,,,,44197.0,414,43762,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
9,2022-05-04,HR,Ambala,,,,40784.0,542,40232,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
10,2022-05-04,HR,Sirsa,,,,33377.0,539,32836,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
11,2022-05-04,HR,Rohtak,,,,31887.0,537,31303,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
12,2022-05-04,HR,Yamunanagar,,,,30658.0,455,30197,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
13,2022-05-04,HR,Bhiwani,,,,26503.0,665,25829,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
14,2022-05-04,HR,Kurukshetra,,,,26842.0,398,26432,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
15,2022-05-04,HR,Mahendragarh,,,,24754.0,165,24589,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
16,2022-05-04,HR,Jind,,,,24352.0,542,23809,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
17,2022-05-04,HR,Rewari,,,,24600.0,224,24373,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
18,2022-05-04,HR,Jhajjar,,,,23451.0,350,23088,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
19,2022-05-04,HR,Fatehabad,,,,20063.0,498,19565,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
20,2022-05-04,HR,Kaithal,,,,14237.0,371,13864,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
21,2022-05-04,HR,Palwal,,,,13487.0,170,13311,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
22,2022-05-04,HR,Charkhi Dadri,,,,7433.0,145,7283,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
23,2022-05-04,HR,Nuh,,,,6108.0,139,5969,,2022-05-04T20:55:31.970860+05:30,,,,994502.0,10620,981148,17361544,0,0
