,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10035,9906,129,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,697630,341484,336186,19960,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,24,54,17,95,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319707,2304939,14730,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,93874281,44584439,47085262,2204580,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,3510,17154,12854,33518,4,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64498,64199,296,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,1689906,905643,754285,29978,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,32,133,27,192,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724215,716223,7986,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,44802002,23999645,20411515,390842,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,1272,1560,1464,4296,2,4,0,,,1332900000,Assam,34293000
4,Bihar,830579,818281,12256,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,128964681,69957233,57832775,1174673,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,8458,26133,3432,38023,7,6,0,,,1332900000,Bihar,119520000
5,Chandigarh,92092,90857,1165,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,2144136,1168228,935099,40809,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,1401,802,272,2475,14,15,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152288,1138213,14034,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,39077928,20594261,17997641,486026,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,1982,6067,1416,9465,5,8,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,1403653,775227,617416,11010,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,45,303,7,355,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1887050,1854888,26176,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,33595023,17980717,14806552,807754,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,394,1427,4221,6042,1414,1171,1,,,1332900000,Delhi,19814000
9,Goa,245448,241567,3832,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,2733304,1429017,1262699,41588,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,6,120,60,186,9,3,0,,,1332900000,Goa,1540000
10,Gujarat,1224386,1213335,10943,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,107967647,53892992,51424299,2650356,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,1140,5188,3444,9772,12,15,0,,,1332900000,Gujarat,67936000
11,Haryana,993931,980718,10619,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,42728730,23379902,18933754,415074,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,2548,4044,2600,9192,505,412,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284832,280643,4134,2022-05-04,TT,43088118,523920,42544689,2022-05-04 11:30:50.967345,838955577,2022-05-03 00:00:00,327327,1893774377,1004184142,862261883,27328352,12922282,6567368,6081242,273672,https://www.icmr.gov.in/,3205,31,2802,101905,477345,144818,724068,11,202,20,233,10,14,0,,,1332900000,Himachal Pradesh,7300000
