Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Ajmer,3,0,4,700,413,1611,218,261,38.0,2.0,128.0,4622.0,5993.0,22304.0,2391.0,2584913,,,,49689,446,49207,768675,2044446,1835740,86041,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Alwar,14,0,4,2722,531,4328,125,225,48.0,0.0,43.0,15597.0,4020.0,39050.0,1848.0,3671999,,,,84397,320,84035,1542998,3008685,2530287,72942,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Banswara,6,0,5,510,80,710,44,288,45.0,0.0,129.0,3347.0,3508.0,24197.0,1589.0,1798194,,,,14723,106,14577,302384,1321471,1088069,29965,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Baran,0,0,1,517,751,1206,169,77,14.0,0.0,54.0,3065.0,6245.0,11568.0,905.0,1223921,,,,15236,64,15157,222078,970766,841309,25221,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Barmer,0,0,2,297,269,2264,90,43,7.0,0.0,22.0,1672.0,1430.0,10056.0,726.0,2604453,,,,21449,205,21218,397314,1871025,1414146,34724,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Bharatpur,5,0,5,482,358,1468,61,90,19.0,0.0,39.0,3080.0,2384.0,10710.0,457.0,2549121,,,,31402,272,31116,468619,1859133,1466744,23352,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Bhilwara,2,0,2,515,1892,6172,311,125,21.0,1.0,30.0,3658.0,5334.0,14587.0,888.0,2410459,,,,38172,162,38000,494375,1889409,1640870,51333,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Bikaner,5,0,10,700,672,5018,172,207,66.0,0.0,89.0,5937.0,4281.0,24886.0,2235.0,2367745,,,,49865,584,49229,715541,1802122,1493594,44730,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Bundi,0,0,0,265,111,4284,234,27,0.0,0.0,3.0,1757.0,1258.0,26000.0,1154.0,1113725,,,,9715,55,9660,223953,946738,895951,37587,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Chittorgarh,0,0,1,231,204,2994,129,95,13.0,0.0,23.0,1604.0,1357.0,21416.0,565.0,1544392,,,,29361,140,29203,445259,1244022,1082756,31089,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Churu,4,0,11,638,191,1764,96,136,56.0,0.0,70.0,3938.0,1551.0,14294.0,571.0,2041172,,,,20790,114,20620,416083,1593243,1367210,35576,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Dausa,0,0,0,557,312,4854,101,40,4.0,2.0,15.0,3221.0,3146.0,29223.0,716.0,1637226,,,,15768,80,15682,277748,1334363,1007585,20571,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Dholpur,0,0,4,237,225,2085,105,53,10.0,0.0,18.0,1530.0,1412.0,10954.0,554.0,1207293,,,,13745,49,13686,272051,849174,637089,21999,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Dungarpur,0,0,0,65,105,1177,48,88,4.0,0.0,6.0,735.0,1020.0,8237.0,230.0,1388906,,,,25497,134,25360,325246,1005605,747229,20673,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Ganganagar,6,0,4,414,233,2815,112,242,50.0,0.0,76.0,3248.0,1765.0,15610.0,2196.0,1969520,,,,28119,158,27911,414653,1528906,1256318,45988,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Hanumangarh,7,0,11,510,78,519,25,86,45.0,0.0,74.0,2829.0,1418.0,10565.0,961.0,1779650,,,,22462,114,22302,477451,1431041,1273373,17661,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Jaipur,72,1,125,5290,1597,6388,488,1789,626.0,1.0,1401.0,33873.0,12579.0,49443.0,4169.0,6663971,,,,273865,2110,271070,3250102,5689226,4334319,118787,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Jaisalmer,0,0,2,111,29,447,102,111,11.0,0.0,27.0,855.0,514.0,5348.0,396.0,672008,,,,17036,68,16959,240051,501268,392508,11406,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Jalore,0,0,2,266,342,4643,51,13,4.0,0.0,15.0,1771.0,2449.0,22301.0,482.0,1830151,,,,10537,78,10448,436860,1239702,936550,17573,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
2022-03-09,RJ,161,2,266,24170,13020,82109,7463,6784,1467.0,8.0,3542.0,155315.0,100053.0,562459.0,49961.0,Jhalawar,5,0,3,633,74,3039,2297,103,16.0,0.0,45.0,3843.0,611.0,13307.0,10978.0,1411327,,,,17696,207,17479,365244,1138537,945694,43921,0,2022-03-10T13:39:12.937569+05:30,77264000,,,,1281775,9547,1270786,19145313,53914059,44363897,1346783,0,0.0,0.0
