Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-03-09,AP,Anantapur,,,,177308,1105,0,176126,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Chittoor,,,,272329,2000,0,270288,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,East Godavari,,,,316435,1298,0,314870,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Guntur,,,,203179,1277,0,201839,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Y.S.R. Kadapa,,,,134866,652,0,134192,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Krishna,,,,136863,1496,0,135288,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Kurnool,,,,144238,867,0,143365,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,S.P.S. Nellore,,,,164340,1090,0,163228,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Prakasam,,,,155897,1146,0,154743,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Srikakulam,,,,133931,798,0,133126,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Visakhapatnam,,,,190841,1184,0,189613,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Vizianagaram,,,,92227,679,0,91537,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,West Godavari,,,,193268,1137,0,192020,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Other States,,,,2461,0,0,2461,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
2022-03-09,AP,Other Countries,,,,434,0,0,434,,2022-03-10 13:50:16.968501,2022-03-10 13:50:16.969272,,,2318617,14729,2303130,0,33213004
