,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Amritsar,1,0,0,,300,461,0,7,7.0,0.0,6.0,,11276.0,22296.0,0,2490891,,,,47455,1599,45848,,1433015,733209,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
1,1,1,1,1,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Barnala,0,0,0,,5,57,0,1,0.0,0.0,0.0,,186.0,1554.0,0,596294,,,,5958,244,5705,,356567,162835,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
2,2,2,2,2,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Bathinda,5,0,0,,101,201,0,17,6.0,0.0,9.0,,5915.0,15423.0,0,1388859,,,,41822,1047,40764,,673025,309943,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
3,3,3,3,3,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Faridkot,0,0,0,,21,121,0,3,1.0,0.0,3.0,,1677.0,5354.0,0,618008,,,,13959,320,13635,,349644,190045,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
4,4,4,4,4,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Fatehgarh Sahib,0,0,0,,172,557,0,2,5.0,1.0,0.0,,2822.0,11665.0,0,599814,,,,8913,338,8569,,372011,199897,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
5,5,5,5,5,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Fazilka,0,0,0,,126,239,0,1,0.0,1.0,0.0,,5273.0,13183.0,0,1180483,,,,20287,531,19752,,561380,262482,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
6,6,6,6,6,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Ferozepur,0,0,0,,25,37,0,47,2.0,0.0,13.0,,2735.0,9036.0,0,2026831,,,,14481,504,13975,,510534,212406,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
7,7,7,7,7,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Gurdaspur,3,0,0,,19,29,0,8,6.0,0.0,4.0,,2572.0,6749.0,0,2299026,,,,22422,803,21612,,968004,634720,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
8,8,8,8,8,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Hoshiarpur,6,0,4,,103,243,0,26,20.0,1.0,22.0,,1568.0,7257.0,0,1582793,,,,31028,997,29999,,1039564,721187,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
9,9,9,9,9,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Jalandhar,3,0,5,,177,398,0,13,44.0,0.0,19.0,,3821.0,20326.0,0,2181753,,,,63593,1501,62039,,1496448,948595,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
10,10,10,10,10,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Kapurthala,0,0,2,,152,646,0,8,11.0,0.0,19.0,,1904.0,10058.0,0,817668,,,,17907,556,17335,,495681,296886,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
11,11,11,11,11,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Ludhiana,7,0,2,,254,771,0,23,34.0,0.0,24.0,,6749.0,23631.0,0,3487882,,,,87757,2116,85597,,2599565,1262328,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
12,12,12,12,12,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Mansa,0,0,0,,77,217,0,0,1.0,0.0,0.0,,2331.0,8891.0,0,768808,,,,15612,381,15229,,400591,168431,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
13,13,13,13,13,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Moga,0,0,0,,153,665,0,0,1.0,0.0,0.0,,3702.0,17881.0,0,992289,,,,8685,234,8450,,577659,309240,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
14,14,14,14,14,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Pathankot,14,1,3,,27,147,0,13,58.0,4.0,18.0,,1203.0,6860.0,0,626154,,,,19064,434,18563,,440699,285536,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
15,15,15,15,15,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Patiala,6,0,1,,351,951,0,15,29.0,0.0,11.0,,4046.0,14887.0,0,2892282,,,,49038,1362,47643,,1094312,529724,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
16,16,16,16,16,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Rupnagar,0,0,0,,87,277,0,11,4.0,0.0,8.0,,1109.0,5294.0,0,683349,,,,13011,428,12579,,399906,250573,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
17,17,17,17,17,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,S.A.S. Nagar,2,0,0,,641,1393,0,48,34.0,1.0,27.0,,5266.0,14237.0,0,986147,,,,69100,1074,67966,,913661,518232,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
18,18,18,18,18,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Sangrur,1,0,0,,149,144,0,0,5.0,0.0,5.0,,2468.0,7136.0,0,1654408,,,,15773,875,14895,,786769,326042,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
19,19,19,19,19,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Shahid Bhagat Singh Nagar,1,0,0,,0,0,0,2,5.0,1.0,5.0,,459.0,4496.0,0,614362,,,,11484,389,11089,,403911,261044,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
20,20,20,20,20,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Sri Muktsar Sahib,0,0,0,,120,458,0,3,0.0,0.0,3.0,,1389.0,5767.0,0,902702,,,,18807,524,18282,,488956,193897,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
21,21,21,21,21,2021-12-26,PB,49,1,17,12940,3093,8083,0,251,274.0,9.0,206.0,128699.0,69294.0,235524.0,0.0,Tarn Taran,0,0,0,,33,71,0,3,1.0,0.0,10.0,,823.0,3543.0,0,1120070,,,,8080,381,7694,,632448,260243,0,0,2022-01-03T00:03:37.844253+05:30,29859000,,,,604236,16638,587220,16759604,16994350,9037495,0,0,0.0,0
