,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Bilaspur,1,0,3,,0,0,0,17,36.0,2.0,18.0,0.0,97.0,766.0,0,382056,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,14660,90,14523,,327684,321306,0,1,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
1,1,1,1,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Chamba,0,0,0,,0,0,0,3,3.0,0.0,0.0,0.0,123.0,585.0,0,518844,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,13740,160,13574,,374863,357028,0,2,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
2,2,2,2,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Hamirpur,2,0,4,,0,0,0,46,30.0,1.0,48.0,0.0,161.0,620.0,0,454293,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,18072,307,17718,,383700,364164,0,1,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
3,3,3,3,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Kangra,3,0,15,,0,0,0,96,66.0,2.0,71.0,0.0,578.0,2393.0,0,1507223,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,52244,1178,50981,,1205652,1151648,0,5,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
4,4,4,4,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Kinnaur,0,0,0,,0,0,0,0,2.0,0.0,1.0,0.0,26.0,127.0,0,84298,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,3531,39,3490,,80100,69103,0,0,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
5,5,5,5,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Kullu,0,0,2,,0,0,0,4,3.0,0.0,5.0,0.0,266.0,2146.0,0,437474,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,9750,158,9587,,363261,330173,0,2,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
6,6,6,6,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,5.0,48.0,0,31528,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2942,,32165,25610,0,0,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
7,7,7,7,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Mandi,3,0,5,,0,0,0,79,30.0,0.0,57.0,0.0,233.0,1143.0,0,999518,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,32105,463,31606,,793175,746066,0,0,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
8,8,8,8,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Shimla,0,0,7,,2,7,0,73,29.0,0.0,57.0,0.0,881.0,2302.0,0,813384,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,28109,655,27410,,700324,650261,0,4,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
9,9,9,9,2021-12-26,HP,12,0,47,0,18,137,0,421,254.0,5.0,394.0,0,3884.0,17962.0,0.0,Sirmaur,0,0,0,,0,0,0,5,2.0,0.0,6.0,0.0,256.0,1180.0,0,530164,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,15473,211,15260,,439805,415741,0,0,2021-12-26 22:01:53,7300000,2021-12-26 19:00:00+05:30,https://twitter.com/nhm_hp,,228549,3856,224330,,5855483,5480403,0,17,0.0,0.0
