,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-04-28,PB,Ludhiana,,,,109852,2280,107547,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
2,2022-04-28,PB,S.A.S. Nagar,,,,95779,1148,94584,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
3,2022-04-28,PB,Jalandhar,,,,78338,1578,76737,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
4,2022-04-28,PB,Patiala,,,,62075,1458,60597,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
5,2022-04-28,PB,Amritsar,,,,59413,1682,57722,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
6,2022-04-28,PB,Bathinda,,,,50885,1088,49792,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
7,2022-04-28,PB,Hoshiarpur,,,,40879,1096,39773,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
8,2022-04-28,PB,Gurdaspur,,,,26949,865,26083,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
9,2022-04-28,PB,Pathankot,,,,24556,495,24053,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
10,2022-04-28,PB,Fazilka,,,,23406,545,22855,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
11,2022-04-28,PB,Sri Muktsar Sahib,,,,22560,539,22019,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
12,2022-04-28,PB,Kapurthala,,,,22051,580,21465,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
13,2022-04-28,PB,Rupnagar,,,,17943,455,17486,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
14,2022-04-28,PB,Ferozepur,,,,17906,537,17366,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
15,2022-04-28,PB,Mansa,,,,17230,392,16837,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
16,2022-04-28,PB,Faridkot,,,,16797,338,16456,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
17,2022-04-28,PB,Sangrur,,,,14308,735,13573,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
18,2022-04-28,PB,Shahid Bhagat Singh Nagar,,,,13415,409,13002,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
19,2022-04-28,PB,Fatehgarh Sahib,,,,11841,354,11484,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
20,2022-04-28,PB,Moga,,,,10988,255,10733,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
21,2022-04-28,PB,Tarn Taran,,,,10900,394,10506,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
22,2022-04-28,PB,Barnala,,,,7500,349,7151,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
23,2022-04-28,PB,Malerkotla,,,,3967,176,3791,,2022-05-06T17:06:30.087362+05:30,,,,759538,17748,741612,19242895,0,0
