"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","25","27","66072","3","4544","70610","3"
"Bageshwar","23","0","36157","0","2094","38247","2"
"Chamoli","75","50","49830","0","3221","53049","5"
"Champawat","1","2","62669","0","1914","64580","0"
"Dehradun","404","210","379650","18","33579","413094","58"
"Haridwar","208","204","310546","3","13211","323727","25"
"Nainital","151","191","91844","5","11417","103191","21"
"Pauri Garhwal","116","116","97143","0","5292","102428","11"
"Pithoragarh","50","17","42731","0","2564","45283","4"
"Rudraprayag","44","41","28035","0","2716","30751","3"
"Tehri Garhwal","45","36","39083","0","2393","41469","2"
"US Nagar","443","159","140828","0","8836","149640","55"
"Uttarkashi","133","204","42729","3","1690","44417","8"
"Total","1718","1257","1387317","32","93471","1480486","197"
