,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Amritsar,3,0,0,,3322,4543,16,14.0,0.0,10.0,,31123.0,42568.0,2490891,,,,47417,1598,45808,,1315631,517911,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
1,1,1,1,1,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Barnala,0,0,0,,123,140,1,0.0,0.0,0.0,,8495.0,11861.0,596294,,,,5954,244,5702,,346210,125359,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
2,2,2,2,2,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Bathinda,1,0,0,,53,131,4,20.0,1.0,9.0,,4993.0,6834.0,1388859,,,,41766,1043,40696,,637593,219607,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
3,3,3,3,3,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Faridkot,0,0,0,,76,76,5,4.0,2.0,1.0,,2604.0,6916.0,618008,,,,13938,317,13613,,336984,144225,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
4,4,4,4,4,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Fatehgarh Sahib,0,0,0,,65,123,4,4.0,1.0,6.0,,1762.0,5184.0,599814,,,,8888,336,8548,,359503,148225,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
5,5,5,5,5,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Fazilka,0,0,0,,261,440,10,1.0,0.0,2.0,,8254.0,9618.0,1180483,,,,20279,529,19745,,504259,149737,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
6,6,6,6,6,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Ferozepur,0,0,0,,21,44,10,16.0,0.0,8.0,,3836.0,6985.0,2026831,,,,14378,504,13851,,486454,146226,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
7,7,7,7,7,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Gurdaspur,0,0,1,,550,1048,1,5.0,0.0,4.0,,14911.0,27985.0,2299026,,,,22393,801,21584,,902318,496145,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
8,8,8,8,8,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Hoshiarpur,10,1,6,,137,515,11,27.0,2.0,15.0,,7335.0,23466.0,1582793,,,,30881,990,29858,,1014083,622005,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
9,9,9,9,9,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Jalandhar,0,0,1,,134,653,15,23.0,1.0,27.0,,10152.0,40737.0,2181753,,,,63460,1497,61924,,1456853,760780,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
10,10,10,10,10,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Kapurthala,0,0,0,,49,158,2,6.0,0.0,1.0,,5289.0,14132.0,817668,,,,17864,556,17298,,475339,213039,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
11,11,11,11,11,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Ludhiana,2,1,1,,247,733,15,11.0,1.0,14.0,,18325.0,35099.0,3487882,,,,87647,2109,85517,,2523912,1029048,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
12,12,12,12,12,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Mansa,0,0,0,,119,257,1,0.0,0.0,0.0,,3380.0,6458.0,768808,,,,15608,380,15226,,381445,104357,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
13,13,13,13,13,2021-11-19,PB,37,3,27,25609,7195,13471,147,210.0,9.0,172.0,186740.0,163891.0,340376.0,Moga,0,0,0,,569,1478,2,4.0,0.0,0.0,,5323.0,14561.0,992289,,,,8681,233,8444,,551257,205146,2022-01-03T00:01:59.294373+05:30,29859000,,,,602943,16580,586048,15920830,16306648,6974452,0,0,0,0,0
