,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Aizawl,,,,,1,0,,,,,,615.0,5215.0,404054,,,,,,,,317032,252393,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
1,1,1,1,1,1,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Champhai,,,,,0,0,,,,,,272.0,884.0,125370,,,,,,,,74634,57884,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
2,2,2,2,2,2,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
3,3,3,3,3,3,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
4,4,4,4,4,4,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Kolasib,,,,,0,0,,,,,,180.0,491.0,83054,,,,,,,,51117,35853,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
5,5,5,5,5,5,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Lawngtlai,,,,,318,125,,,,,,4731.0,1970.0,117444,,,,,,,,63540,30216,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
6,6,6,6,6,6,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Lunglei,,,,,3,371,,,,,,154.0,1526.0,154094,,,,,,,,95749,77188,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
7,7,7,7,7,7,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Mamit,,,,,4,12,,,,,,98.0,565.0,85757,,,,,,,,44283,30655,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
8,8,8,8,8,8,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Saiha,,,,,0,8,,,,,,140.0,930.0,56366,,,,,,,,35012,22285,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
9,9,9,9,9,9,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
10,10,10,10,10,10,2021-11-19,MZ,336,2,581,0,326,516,4451.0,3031.0,17.0,3646.0,,6205.0,11697.0,Serchhip,,,,,0,0,,,,,,15.0,116.0,64875,,,,,,,,41989,37020,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
11,11,11,11,11,11,2021-11-19,MZ,336,2,581,0,326,516,,3031.0,17.0,3646.0,,6205.0,11697.0,Unknown,336.0,2.0,581.0,,0,0,,3031.0,17.0,3646.0,,0.0,0.0,0,,,,131248.0,475.0,125751.0,,0,0,2021-11-20 05:05:24.084174,1192000,,,,131248,475,125751,,723356,543494,0,0,0,0,0
