,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-16,DN,2,0,0,0,1010,2370,0,4.0,0.0,0.0,,7039.0,24104.0,Dadra and Nagar Haveli,,,,,632,1518,,,,,,3630.0,16024.0,343709,,,,,,,,402241,254437,2021-12-17 10:50:20.321917,959000,,,,10688,4,10679,,688939,485338,0,0,0,0,0
1,1,1,1,1,2021-12-16,DN,2,0,0,0,1010,2370,0,4.0,0.0,0.0,,7039.0,24104.0,Daman,,,,,374,821,,,,,,3386.0,7933.0,191173,,,,,,,,247602,194845,2021-12-17 10:50:20.321917,959000,,,,10688,4,10679,,688939,485338,0,0,0,0,0
2,2,2,2,2,2021-12-16,DN,2,0,0,0,1010,2370,0,4.0,0.0,0.0,,7039.0,24104.0,Diu,,,,,4,31,,,,,,23.0,147.0,52074,,,,,,,,39096,36056,2021-12-17 10:50:20.321917,959000,,,,10688,4,10679,,688939,485338,0,0,0,0,0
3,3,3,3,3,2021-12-16,DN,2,0,0,0,1010,2370,0,4.0,0.0,0.0,,7039.0,24104.0,Other State,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-17 10:50:20.321917,959000,,,,10688,4,10679,,688939,485338,0,0,0,0,0
4,4,4,4,4,2021-12-16,DN,2,0,0,0,1010,2370,0,4.0,0.0,0.0,,7039.0,24104.0,Unknown,2.0,0.0,0.0,,0,0,0.0,4.0,0.0,0.0,,0.0,0.0,0,,,,10688.0,4.0,10679.0,,0,0,2021-12-17 10:50:20.321917,959000,,,,10688,4,10679,,688939,485338,0,0,0,0,0
