,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
11,Haryana,772086,761799,10060,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,30689323,19017670,11671653,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,24665,113710,138375,31,31,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228116,223698,3864,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,11299410,5849370,5450040,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,956,4835,5791,68,32,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,339271,333322,4503,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,17405569,9648906,7756663,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,2630,44737,47367,147,125,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,349466,344197,5142,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,26923098,17459688,9463410,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,53348,104860,158208,16,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3001251,2955766,38277,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,81578460,46838573,34739887,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,123476,442039,565515,317,301,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5204422,5124899,43626,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,45220546,25927305,19293241,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,5874,49740,55614,4006,3898,282,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,21865,21486,216,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,387358,213124,174234,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,84,164,248,16,27,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10406,10353,51,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,106483,55526,50957,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,4,35,39,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6646061,6494617,141298,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,125911237,78302264,47608973,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,183039,489104,672143,925,929,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125569,123263,1993,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,2253062,1306925,946137,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,1227,3784,5011,20,22,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84715,83098,1477,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,2076815,1213581,863234,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,5093,3673,8766,8,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,139024,135946,529,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,1319947,742194,577753,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,844,3068,3912,177,302,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793415,782716,10529,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,95559821,51736434,43823387,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,29896,478517,508413,20,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32161,31372,700,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,1322344,754452,567892,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,632,1279,1911,0,3,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1052145,1041836,8439,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,46650679,28513746,18136933,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,38435,163418,201853,218,108,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129261,127210,1878,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,1334407,812408,521999,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,2815,2880,5695,13,17,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603814,586868,16623,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,25493320,16873954,8619366,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,19167,67342,86509,34,53,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,955147,945928,8959,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,75496509,44950044,30546465,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,91708,277084,368792,20,29,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32443,31842,406,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,1002839,524281,478558,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,30,203,233,7,5,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2737335,2693143,36644,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,77512147,47976957,29535190,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,91372,141712,233084,640,692,11,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,678874,671052,4010,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,42263745,26937016,15326729,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,94393,207799,302192,186,206,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84945,84040,827,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,4653995,2563734,2090261,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,515,3202,3717,6,5,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710606,1687538,22915,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,181540199,120249495,61290704,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,572445,745362,1317807,14,11,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344513,336958,7413,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,13457126,7686254,5770872,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,4859,32151,37010,26,21,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1624715,1597592,19633,2021-12-16,TT,34718602,476478,34154879,2021-12-16 12:46:53.459510,660247762,2021-12-15 00:00:00,1399946,1352808690,822665030,530143660,98588163,64186579,34401584,https://www.icmr.gov.in/,7974,343,7948,4745001,1657656,6402657,36868,403616,440484,554,556,13,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.7142857143,16386.14285714286,78507963,55798284,22709679,,,1332900000,West Bengal,96906000
