,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Adilabad,,,,,2423,6749,,,,,,32318.0,37553.0,708952,,,,,,,,519167,178686,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
1,1,1,1,1,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Bhadradri Kothagudem,,,,,7366,9060,,,,,,33275.0,50527.0,1304811,,,,,,,,754467,372907,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
2,2,2,2,2,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Foreign Evacuees,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
3,3,3,3,3,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Hyderabad,,,,,6541,10210,,,,,,45184.0,69124.0,3441992,,,,,,,,3433396,2441840,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
4,4,4,4,4,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Jagtial,,,,,23840,10312,,,,,,89105.0,63859.0,983414,,,,,,,,733203,366126,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
5,5,5,5,5,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Jangaon,,,,,1924,8840,,,,,,6372.0,50867.0,582457,,,,,,,,397830,238068,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
6,6,6,6,6,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Jayashankar Bhupalapally,,,,,7821,2290,,,,,,17051.0,14856.0,712257,,,,,,,,319163,181024,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
7,7,7,7,7,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Jogulamba Gadwal,,,,,454,9297,,,,,,7326.0,34426.0,664971,,,,,,,,444821,126715,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
8,8,8,8,8,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Kamareddy,,,,,2777,7883,,,,,,11307.0,43015.0,972625,,,,,,,,602659,344984,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
9,9,9,9,9,2021-12-16,TG,190,2,195,0,108882,275674,1228,1317.0,9.0,1390.0,,809997.0,1518645.0,Karimnagar,,,,,1267,5424,,,,,,10891.0,36104.0,1016063,,,,,,,,791511,639301,2021-12-17 10:50:20.321917,37220000,,,,679064,4012,671247,,27045898,15602403,0,0,0,0,0
